sample_id,confidence,pred_label,gold_label
1360,0.5,0,0
1361,0.5,0,0
1362,0.5,1,1
1363,0.5,1,1
1364,0.5,1,1
1365,0.5,0,0
1366,0.5,1,1
1367,0.5,1,0
1368,0.5,1,1
1369,0.5,1,1
1370,0.5,1,0
1371,0.5,0,0
1372,0.5,1,0
1373,0.5,0,0
1374,0.5,0,1
1375,0.5,0,0
1376,0.5,1,0
1377,0.5,0,0
1378,0.5,0,0
1379,0.5,1,1
1380,0.5,1,0
1381,0.5,1,1
1382,0.5,1,1
1383,0.5,1,0
1384,0.5,0,0
1385,0.5,0,0
1386,0.5,1,1
1387,0.5,0,1
1388,0.5,1,1
1389,0.5,0,1
1390,0.5,1,1
1391,0.5,1,0
1392,0.5,1,0
1393,0.5,1,0
1394,0.5,1,1
1395,0.5,0,1
1396,0.5,0,0
1397,0.5,1,1
1398,0.5,0,1
1399,0.5,1,1
1400,0.5,1,0
1401,0.5,1,0
1402,0.5,1,0
1403,0.5,1,0
1404,0.5,0,0
1405,0.5,1,0
1406,0.5,1,1
1407,0.5,0,1
1408,0.5,1,0
1409,0.5,1,1
1410,0.5,0,0
1411,0.5,1,1
1412,0.5,1,0
1413,0.5,1,1
1414,0.5,1,0
1415,0.5,0,1
1416,0.5,1,1
1417,0.5,0,1
1418,0.5,0,0
1419,0.5,1,0
1420,0.5,1,1
1421,0.5,0,1
1422,0.5,0,1
1423,0.5,0,0
1424,0.5,1,0
1425,0.5,1,1
1426,0.5,1,1
1427,0.5,0,1
1428,0.5,1,0
1429,0.5,0,0
1430,0.5,0,1
1431,0.5,1,1
1432,0.5,1,0
1433,0.5,0,0
1434,0.5,0,1
1435,0.5,1,1
1436,0.5,0,0
1437,0.5,1,1
1438,0.5,0,1
1439,0.5,0,0
1440,0.5,1,0
1441,0.5,1,0
1442,0.5,1,0
1443,0.5,0,1
1444,0.5,1,1
1445,0.5,1,1
1446,0.5,1,0
1447,0.5,0,0
1448,0.5,1,1
1449,0.5,1,0
1450,0.5,0,0
1451,0.5,0,0
1452,0.5,0,1
1453,0.5,1,1
1454,0.5,1,0
1455,0.5,1,0
1456,0.5,1,1
1457,0.5,0,1
1458,0.5,1,0
1459,0.5,1,1
1460,0.5,1,1
1461,0.5,0,1
1462,0.5,0,0
1463,0.5,1,0
1464,0.5,0,0
1465,0.5,0,0
1466,0.5,0,0
1467,0.5,0,1
1468,0.5,1,0
1469,0.5,0,1
1470,0.5,0,0
1471,0.5,0,0
1472,0.5,1,0
1473,0.5,0,1
1474,0.5,1,1
1475,0.5,1,0
1476,0.5,1,1
1477,0.5,1,0
1478,0.5,0,1
1479,0.5,0,0
1480,0.5,0,0
1481,0.5,0,1
1482,0.5,0,0
1483,0.5,0,0
1484,0.5,0,1
1485,0.5,0,1
1486,0.5,0,0
1487,0.5,1,1
1488,0.5,0,0
1489,0.5,0,0
1490,0.5,0,1
1491,0.5,0,0
1492,0.5,1,0
1493,0.5,1,0
1494,0.5,1,1
1495,0.5,0,1
1496,0.5,0,0
1497,0.5,0,0
1498,0.5,0,0
1499,0.5,1,0
1500,0.5,1,1
1501,0.5,0,0
1502,0.5,1,1
1503,0.5,1,0
1504,0.5,0,1
1505,0.5,1,0
1506,0.5,0,1
1507,0.5,1,0
1508,0.5,1,0
1509,0.5,0,1
1510,0.5,1,0
1511,0.5,1,0
1512,0.5,0,0
1513,0.5,1,1
1514,0.5,1,0
1515,0.5,0,0
1516,0.5,1,1
1517,0.5,0,0
1518,0.5,1,1
1519,0.5,1,0
1520,0.5,0,0
1521,0.5,1,1
1522,0.5,1,0
1523,0.5,0,1
1524,0.5,1,0
1525,0.5,1,0
1526,0.5,1,1
1527,0.5,0,0
1528,0.5,1,1
1529,0.5,0,0
1530,0.5,1,0
1531,0.5,1,1
1532,0.5,0,0
1533,0.5,1,0
1534,0.5,0,1
1535,0.5,1,0
1536,0.5,1,0
1537,0.5,1,0
1538,0.5,1,0
1539,0.5,0,0
1540,0.5,1,1
1541,0.5,0,1
1542,0.5,0,1
1543,0.5,1,1
1544,0.5,1,0
1545,0.5,1,0
1546,0.5,0,0
1547,0.5,1,0
1548,0.5,1,1
1549,0.5,1,0
1550,0.5,1,1
1551,0.5,1,0
1552,0.5,0,1
1553,0.5,0,0
1554,0.5,0,1
1555,0.5,0,0
1556,0.5,1,0
1557,0.5,1,0
1558,0.5,0,1
1559,0.5,1,0
1560,0.5,0,0
1561,0.5,0,1
1562,0.5,0,0
1563,0.5,0,0
1564,0.5,1,0
1565,0.5,1,1
1566,0.5,0,1
1567,0.5,1,0
1568,0.5,1,0
1569,0.5,1,1
1570,0.5,1,0
1571,0.5,0,0
1572,0.5,1,0
1573,0.5,0,1
1574,0.5,1,1
1575,0.5,1,0
1576,0.5,1,0
1577,0.5,1,1
1578,0.5,1,1
1579,0.5,0,1
1580,0.5,0,0
1581,0.5,0,0
1582,0.5,1,0
1583,0.5,0,1
1584,0.5,0,0
1585,0.5,1,1
1586,0.5,0,0
1587,0.5,1,1
1588,0.5,1,0
1589,0.5,1,0
1590,0.5,1,1
1591,0.5,0,0
1592,0.5,0,0
1593,0.5,0,0
1594,0.5,1,0
1595,0.5,1,0
1596,0.5,0,0
1597,0.5,1,1
1598,0.5,1,1
1599,0.5,0,0
1600,0.5,1,0
1601,0.5,0,0
1602,0.5,1,0
1603,0.5,1,1
1604,0.5,0,0
1605,0.5,0,0
1606,0.5,1,0
1607,0.5,1,1
1608,0.5,1,0
1609,0.5,1,0
1610,0.5,0,0
1611,0.5,0,0
1612,0.5,0,0
1613,0.5,0,0
1614,0.5,0,1
1615,0.5,1,0
1616,0.5,0,1
1617,0.5,1,0
1618,0.5,1,1
1619,0.5,1,0
1620,0.5,1,0
1621,0.5,0,1
1622,0.5,0,0
1623,0.5,1,0
1624,0.5,0,0
1625,0.5,0,0
1626,0.5,1,1
1627,0.5,1,0
1628,0.5,1,0
1629,0.5,1,0
1630,0.5,0,0
1631,0.5,1,0
1632,0.5,0,0
1633,0.5,1,1
1634,0.5,0,0
1635,0.5,1,1
1636,0.5,0,1
1637,0.5,1,0
1638,0.5,0,0
1639,0.5,1,1
1640,0.5,1,1
1641,0.5,1,1
1642,0.5,0,0
1643,0.5,0,0
1644,0.5,0,1
1645,0.5,0,0
1646,0.5,0,0
1647,0.5,0,0
1648,0.5,0,0
1649,0.5,0,0
1650,0.5,1,0
1651,0.5,0,0
1652,0.5,0,1
1653,0.5,1,0
1654,0.5,1,1
1655,0.5,0,0
1656,0.5,0,1
1657,0.5,1,0
1658,0.5,1,1
1659,0.5,1,0
1660,0.5,1,1
1661,0.5,1,1
1662,0.5,0,0
1663,0.5,0,0
1664,0.5,0,1
1665,0.5,0,1
1666,0.5,1,0
1667,0.5,0,0
1668,0.5,0,1
1669,0.5,1,0
1670,0.5,1,1
1671,0.5,1,1
1672,0.5,0,0
1673,0.5,1,0
1674,0.5,0,1
1675,0.5,0,1
1676,0.5,1,1
1677,0.5,1,0
1678,0.5,1,0
1679,0.5,1,0
1680,0.5,0,0
1681,0.5,0,1
1682,0.5,0,0
1683,0.5,0,0
1684,0.5,0,0
1685,0.5,1,0
1686,0.5,1,1
1687,0.5,0,0
1688,0.5,0,1
1689,0.5,1,1
1690,0.5,1,0
1691,0.5,1,0
1692,0.5,0,1
1693,0.5,1,0
1694,0.5,0,0
1695,0.5,1,0
1696,0.5,1,0
1697,0.5,1,0
1698,0.5,0,0
1699,0.5,1,1
1700,0.5,0,0
1701,0.5,0,1
1702,0.5,1,1
1703,0.5,0,1
1704,0.5,0,0
1705,0.5,1,0
1706,0.5,1,0
1707,0.5,0,0
1708,0.5,1,0
1709,0.5,0,1
1710,0.5,0,1
1711,0.5,1,0
1712,0.5,1,0
1713,0.5,0,0
1714,0.5,0,0
1715,0.5,1,0
1716,0.5,1,1
1717,0.5,1,1
1718,0.5,1,1
1719,0.5,0,0
1720,0.5,0,0
1721,0.5,1,0
1722,0.5,1,1
1723,0.5,0,0
1724,0.5,1,0
1725,0.5,0,1
1726,0.5,1,0
1727,0.5,0,0
1728,0.5,1,0
1729,0.5,1,0
1730,0.5,1,0
1731,0.5,0,0
1732,0.5,1,1
1733,0.5,0,0
1734,0.5,0,1
1735,0.5,0,1
1736,0.5,0,0
1737,0.5,1,1
1738,0.5,0,0
1739,0.5,1,1
1740,0.5,0,1
1741,0.5,0,0
1742,0.5,0,0
1743,0.5,0,0
1744,0.5,0,1
1745,0.5,1,1
1746,0.5,1,1
1747,0.5,0,0
1748,0.5,1,0
1749,0.5,1,0
1750,0.5,0,1
1751,0.5,0,0
1752,0.5,1,1
1753,0.5,1,0
1754,0.5,0,0
1755,0.5,0,1
1756,0.5,0,1
1757,0.5,0,0
1758,0.5,1,1
1759,0.5,1,0
1760,0.5,1,1
1761,0.5,1,1
1762,0.5,1,1
1763,0.5,1,1
1764,0.5,0,0
1765,0.5,0,0
1766,0.5,0,0
1767,0.5,1,0
1768,0.5,0,0
1769,0.5,1,1
1770,0.5,1,0
1771,0.5,1,1
1772,0.5,1,1
1773,0.5,1,0
1774,0.5,0,0
1775,0.5,1,0
1776,0.5,1,0
1777,0.5,1,0
1778,0.5,0,1
1779,0.5,1,0
1780,0.5,0,0
1781,0.5,0,1
1782,0.5,1,1
1783,0.5,0,0
1784,0.5,0,0
1785,0.5,1,1
1786,0.5,1,0
1787,0.5,0,0
1788,0.5,1,0
1789,0.5,0,0
1790,0.5,0,0
1791,0.5,0,0
1792,0.5,0,0
1793,0.5,1,0
1794,0.5,1,1
1795,0.5,1,1
1796,0.5,0,0
1797,0.5,0,0
1798,0.5,1,0
1799,0.5,0,1
1800,0.5,0,0
1801,0.5,0,0
1802,0.5,0,0
1803,0.5,1,0
1804,0.5,0,0
1805,0.5,1,1
1806,0.5,1,0
1807,0.5,0,1
1808,0.5,0,0
1809,0.5,0,0
1810,0.5,0,0
1811,0.5,1,0
1812,0.5,1,1
1813,0.5,0,0
1814,0.5,1,0
1815,0.5,0,0
1816,0.5,1,0
1817,0.5,0,0
1818,0.5,1,0
1819,0.5,0,1
1820,0.5,0,0
1821,0.5,1,0
1822,0.5,1,0
1823,0.5,0,0
1824,0.5,1,1
1825,0.5,1,0
1826,0.5,1,0
1827,0.5,1,0
1828,0.5,1,1
1829,0.5,0,0
1830,0.5,1,1
1831,0.5,0,0
1832,0.5,0,0
1833,0.5,0,1
1834,0.5,1,0
1835,0.5,0,0
1836,0.5,1,0
1837,0.5,1,1
1838,0.5,1,0
1839,0.5,0,1
1840,0.5,1,0
1841,0.5,0,1
1842,0.5,1,1
1843,0.5,0,0
1844,0.5,1,0
1845,0.5,1,0
1846,0.5,1,1
1847,0.5,0,0
1848,0.5,0,0
1849,0.5,0,0
1850,0.5,0,0
1851,0.5,0,1
1852,0.5,0,1
1853,0.5,1,1
1854,0.5,1,0
1855,0.5,1,0
1856,0.5,1,0
1857,0.5,0,1
1858,0.5,1,1
1859,0.5,1,0
1860,0.5,1,1
1861,0.5,0,0
1862,0.5,0,1
1863,0.5,0,0
1864,0.5,0,0
1865,0.5,1,1
1866,0.5,1,1
1867,0.5,0,0
1868,0.5,0,0
1869,0.5,0,0
1870,0.5,0,0
1871,0.5,0,1
1872,0.5,1,0
1873,0.5,0,1
1874,0.5,0,1
1875,0.5,1,1
1876,0.5,0,0
1877,0.5,1,1
1878,0.5,0,0
1879,0.5,0,0
1880,0.5,0,1
1881,0.5,1,0
1882,0.5,1,1
1883,0.5,1,1
1884,0.5,1,0
1885,0.5,0,0
1886,0.5,1,1
1887,0.5,0,0
1888,0.5,1,0
1889,0.5,1,1
1890,0.5,1,1
1891,0.5,1,0
1892,0.5,1,0
1893,0.5,0,0
1894,0.5,0,1
1895,0.5,0,1
1896,0.5,1,1
1897,0.5,1,0
1898,0.5,1,0
1899,0.5,1,0
1900,0.5,1,1
1901,0.5,0,1
1902,0.5,1,1
1903,0.5,0,0
1904,0.5,0,0
1905,0.5,0,1
1906,0.5,1,0
1907,0.5,1,0
1908,0.5,1,1
1909,0.5,0,0
1910,0.5,1,0
1911,0.5,0,0
1912,0.5,0,0
1913,0.5,1,0
1914,0.5,0,0
1915,0.5,0,1
1916,0.5,1,1
1917,0.5,1,1
1918,0.5,1,1
1919,0.5,1,0
1920,0.5,0,0
1921,0.5,1,1
1922,0.5,1,0
1923,0.5,1,1
1924,0.5,1,0
1925,0.5,1,0
1926,0.5,0,0
1927,0.5,1,0
1928,0.5,1,0
1929,0.5,1,1
1930,0.5,1,0
1931,0.5,0,1
1932,0.5,1,0
1933,0.5,0,0
1934,0.5,0,1
1935,0.5,1,0
1936,0.5,0,0
1937,0.5,0,1
1938,0.5,1,0
1939,0.5,0,0
1940,0.5,1,0
1941,0.5,1,0
1942,0.5,0,0
1943,0.5,0,0
1944,0.5,1,1
1945,0.5,1,0
1946,0.5,0,0
1947,0.5,0,1
1948,0.5,1,0
1949,0.5,0,0
1950,0.5,0,0
1951,0.5,0,0
1952,0.5,1,0
1953,0.5,1,0
1954,0.5,0,1
1955,0.5,1,1
1956,0.5,0,0
1957,0.5,1,1
1958,0.5,0,1
1959,0.5,0,0
1960,0.5,1,0
1961,0.5,1,0
1962,0.5,1,1
1963,0.5,0,0
1964,0.5,0,0
1965,0.5,0,0
1966,0.5,1,0
1967,0.5,1,1
1968,0.5,1,0
1969,0.5,1,1
1970,0.5,0,1
1971,0.5,1,1
1972,0.5,1,0
1973,0.5,1,0
1974,0.5,0,1
1975,0.5,0,1
1976,0.5,0,1
1977,0.5,1,0
1978,0.5,1,1
1979,0.5,1,0
1980,0.5,0,0
1981,0.5,0,1
1982,0.5,0,1
1983,0.5,1,1
1984,0.5,0,0
1985,0.5,0,1
1986,0.5,1,1
1987,0.5,0,0
1988,0.5,1,0
1989,0.5,1,0
1990,0.5,1,1
1991,0.5,1,1
1992,0.5,0,1
1993,0.5,1,0
1994,0.5,1,1
1995,0.5,0,1
1996,0.5,1,0
1997,0.5,1,1
1998,0.5,1,0
1999,0.5,0,1
2000,0.5,0,1
2001,0.5,0,0
2002,0.5,1,1
2003,0.5,0,1
2004,0.5,0,0
2005,0.5,1,0
2006,0.5,0,1
2007,0.5,0,0
2008,0.5,0,1
2009,0.5,0,0
2010,0.5,0,1
2011,0.5,1,1
2012,0.5,1,1
2013,0.5,1,1
2014,0.5,1,0
2015,0.5,1,0
2016,0.5,0,1
2017,0.5,1,0
2018,0.5,1,0
2019,0.5,1,1
2020,0.5,0,1
2021,0.5,1,0
2022,0.5,0,1
2023,0.5,0,0
2024,0.5,1,1
2025,0.5,1,1
2026,0.5,1,0
2027,0.5,0,0
2028,0.5,1,1
2029,0.5,0,1
2030,0.5,1,1
2031,0.5,1,1
2032,0.5,1,1
2033,0.5,0,0
2034,0.5,0,0
2035,0.5,1,1
2036,0.5,0,1
2037,0.5,0,1
2038,0.5,1,0
2039,0.5,0,0
2040,0.5,0,0
2041,0.5,1,1
2042,0.5,1,1
2043,0.5,0,0
2044,0.5,0,1
2045,0.5,0,1
2046,0.5,1,0
2047,0.5,0,0
2048,0.5,1,0
2049,0.5,1,0
2050,0.5,1,0
2051,0.5,0,0
2052,0.5,0,0
2053,0.5,1,0
2054,0.5,0,0
2055,0.5,1,1
2056,0.5,0,0
2057,0.5,0,1
2058,0.5,0,0
2059,0.5,1,0
2060,0.5,0,0
2061,0.5,1,1
2062,0.5,0,1
2063,0.5,1,1
2064,0.5,0,0
2065,0.5,1,1
2066,0.5,0,0
2067,0.5,1,0
2068,0.5,0,1
2069,0.5,1,1
2070,0.5,1,0
2071,0.5,0,0
2072,0.5,0,1
2073,0.5,1,0
2074,0.5,0,0
2075,0.5,0,0
2076,0.5,1,0
2077,0.5,0,1
2078,0.5,0,0
2079,0.5,0,0
2080,0.5,0,1
2081,0.5,0,0
2082,0.5,0,0
2083,0.5,1,1
2084,0.5,1,1
2085,0.5,0,0
2086,0.5,0,0
2087,0.5,1,0
2088,0.5,1,0
2089,0.5,1,1
2090,0.5,1,1
2091,0.5,1,1
2092,0.5,1,0
2093,0.5,0,0
2094,0.5,0,1
2095,0.5,0,1
2096,0.5,0,0
2097,0.5,0,0
2098,0.5,1,0
2099,0.5,1,1
2100,0.5,0,0
2101,0.5,1,0
2102,0.5,1,0
2103,0.5,0,1
2104,0.5,1,1
2105,0.5,1,1
2106,0.5,0,0
2107,0.5,1,0
2108,0.5,0,1
2109,0.5,0,1
2110,0.5,0,1
2111,0.5,0,0
2112,0.5,1,0
2113,0.5,1,0
2114,0.5,0,0
2115,0.5,0,1
2116,0.5,1,0
2117,0.5,1,1
2118,0.5,1,1
2119,0.5,1,0
2120,0.5,0,1
2121,0.5,1,0
2122,0.5,0,0
2123,0.5,1,1
2124,0.5,0,1
2125,0.5,1,1
2126,0.5,0,1
2127,0.5,0,0
2128,0.5,0,0
2129,0.5,0,0
2130,0.5,0,0
2131,0.5,0,1
2132,0.5,0,1
2133,0.5,1,0
2134,0.5,0,1
2135,0.5,0,0
2136,0.5,0,1
2137,0.5,0,1
2138,0.5,1,0
2139,0.5,0,1
2140,0.5,0,0
2141,0.5,0,1
2142,0.5,0,1
2143,0.5,1,1
2144,0.5,0,0
2145,0.5,0,1
2146,0.5,0,1
2147,0.5,0,0
2148,0.5,1,0
2149,0.5,0,1
2150,0.5,0,0
2151,0.5,1,1
2152,0.5,1,1
2153,0.5,1,0
2154,0.5,1,1
2155,0.5,0,0
2156,0.5,0,1
2157,0.5,0,1
2158,0.5,0,1
2159,0.5,1,1
2160,0.5,1,1
2161,0.5,0,1
2162,0.5,0,1
2163,0.5,1,1
2164,0.5,1,0
2165,0.5,1,1
2166,0.5,1,1
2167,0.5,0,1
2168,0.5,0,0
2169,0.5,1,0
2170,0.5,1,0
2171,0.5,0,1
2172,0.5,1,1
2173,0.5,0,1
2174,0.5,1,0
2175,0.5,1,1
2176,0.5,1,1
2177,0.5,0,1
2178,0.5,0,0
2179,0.5,1,1
2180,0.5,1,1
2181,0.5,0,1
2182,0.5,0,0
2183,0.5,1,0
2184,0.5,0,1
2185,0.5,1,1
2186,0.5,0,1
2187,0.5,0,0
2188,0.5,0,1
2189,0.5,0,1
2190,0.5,0,1
2191,0.5,0,1
2192,0.5,0,1
2193,0.5,0,0
2194,0.5,1,1
2195,0.5,1,1
2196,0.5,1,0
2197,0.5,0,1
2198,0.5,0,0
2199,0.5,1,1
2200,0.5,1,1
2201,0.5,0,1
2202,0.5,0,0
2203,0.5,1,1
2204,0.5,1,1
2205,0.5,0,1
2206,0.5,0,0
2207,0.5,1,0
2208,0.5,0,0
2209,0.5,0,1
2210,0.5,1,1
2211,0.5,0,1
2212,0.5,1,0
2213,0.5,0,0
2214,0.5,1,1
2215,0.5,1,0
2216,0.5,1,0
2217,0.5,1,0
2218,0.5,1,0
2219,0.5,0,0
2220,0.5,1,0
2221,0.5,1,1
2222,0.5,0,1
2223,0.5,1,0
2224,0.5,0,1
2225,0.5,0,0
2226,0.5,1,0
2227,0.5,1,1
2228,0.5,1,0
2229,0.5,1,1
2230,0.5,1,0
2231,0.5,1,0
2232,0.5,0,0
2233,0.5,0,1
2234,0.5,1,0
2235,0.5,0,0
2236,0.5,1,0
2237,0.5,1,0
2238,0.5,0,1
2239,0.5,0,1
2240,0.5,0,0
2241,0.5,1,0
2242,0.5,1,1
2243,0.5,0,0
2244,0.5,1,0
2245,0.5,1,0
2246,0.5,0,0
2247,0.5,1,1
2248,0.5,0,0
2249,0.5,1,0
2250,0.5,1,0
2251,0.5,0,0
2252,0.5,0,0
2253,0.5,0,1
2254,0.5,0,0
2255,0.5,1,0
2256,0.5,1,0
2257,0.5,0,0
2258,0.5,0,0
2259,0.5,1,1
2260,0.5,1,0
2261,0.5,0,0
2262,0.5,1,1
2263,0.5,1,0
2264,0.5,0,0
2265,0.5,1,0
2266,0.5,0,1
2267,0.5,0,1
2268,0.5,1,0
2269,0.5,1,0
2270,0.5,0,0
2271,0.5,0,0
2272,0.5,0,0
2273,0.5,0,1
2274,0.5,1,1
2275,0.5,0,0
2276,0.5,1,0
2277,0.5,0,1
2278,0.5,0,0
2279,0.5,0,0
2280,0.5,1,0
2281,0.5,0,0
2282,0.5,1,0
2283,0.5,0,1
2284,0.5,1,0
2285,0.5,0,0
2286,0.5,1,1
2287,0.5,1,0
2288,0.5,1,0
2289,0.5,0,1
2290,0.5,0,0
2291,0.5,0,0
2292,0.5,1,0
2293,0.5,1,0
2294,0.5,1,1
2295,0.5,0,0
2296,0.5,0,0
2297,0.5,1,0
2298,0.5,0,0
2299,0.5,1,0
2300,0.5,1,0
2301,0.5,0,0
2302,0.5,1,1
2303,0.5,0,0
2304,0.5,0,0
2305,0.5,0,0
2306,0.5,0,0
2307,0.5,1,1
2308,0.5,1,0
2309,0.5,1,0
2310,0.5,0,1
2311,0.5,1,0
2312,0.5,0,0
2313,0.5,0,1
2314,0.5,0,1
2315,0.5,0,0
2316,0.5,0,1
2317,0.5,1,0
2318,0.5,0,0
2319,0.5,0,0
2320,0.5,0,1
2321,0.5,1,1
2322,0.5,1,0
2323,0.5,1,0
2324,0.5,1,1
2325,0.5,1,1
2326,0.5,0,0
2327,0.5,0,0
2328,0.5,0,1
2329,0.5,0,0
2330,0.5,0,1
2331,0.5,1,0
2332,0.5,1,0
2333,0.5,0,0
2334,0.5,1,0
2335,0.5,0,1
2336,0.5,1,1
2337,0.5,0,0
2338,0.5,0,1
2339,0.5,0,0
2340,0.5,1,1
2341,0.5,0,0
2342,0.5,1,0
2343,0.5,0,0
2344,0.5,0,1
2345,0.5,0,0
2346,0.5,0,1
2347,0.5,0,1
2348,0.5,0,0
2349,0.5,0,0
2350,0.5,0,0
2351,0.5,1,0
2352,0.5,0,1
2353,0.5,0,0
2354,0.5,1,0
2355,0.5,1,0
2356,0.5,0,0
2357,0.5,0,1
2358,0.5,1,0
2359,0.5,0,0
2360,0.5,0,0
2361,0.5,0,1
2362,0.5,0,0
2363,0.5,0,0
2364,0.5,0,0
2365,0.5,1,0
2366,0.5,1,0
2367,0.5,0,0
2368,0.5,1,1
2369,0.5,1,0
2370,0.5,0,1
2371,0.5,0,0
2372,0.5,1,1
2373,0.5,0,0
2374,0.5,1,0
2375,0.5,1,0
2376,0.5,1,0
2377,0.5,0,0
2378,0.5,1,0
2379,0.5,1,1
2380,0.5,1,0
2381,0.5,0,1
2382,0.5,1,0
2383,0.5,1,1
2384,0.5,1,0
2385,0.5,1,1
2386,0.5,1,1
2387,0.5,1,0
2388,0.5,1,1
2389,0.5,0,0
2390,0.5,1,1
2391,0.5,0,0
2392,0.5,0,1
2393,0.5,0,1
2394,0.5,1,0
2395,0.5,1,1
2396,0.5,1,0
2397,0.5,0,0
2398,0.5,1,0
2399,0.5,0,1
2400,0.5,1,0
2401,0.5,1,1
2402,0.5,0,1
2403,0.5,1,0
2404,0.5,0,1
2405,0.5,1,1
2406,0.5,0,0
2407,0.5,1,0
2408,0.5,0,1
2409,0.5,0,0
2410,0.5,0,1
2411,0.5,0,0
2412,0.5,0,0
2413,0.5,1,0
2414,0.5,1,1
2415,0.5,0,1
2416,0.5,0,1
2417,0.5,0,0
2418,0.5,0,1
2419,0.5,1,0
2420,0.5,0,1
2421,0.5,0,1
2422,0.5,1,0
2423,0.5,1,0
2424,0.5,1,1
2425,0.5,0,1
2426,0.5,1,0
2427,0.5,1,1
2428,0.5,1,1
2429,0.5,1,1
2430,0.5,0,0
2431,0.5,1,0
2432,0.5,1,1
2433,0.5,0,1
2434,0.5,0,0
2435,0.5,0,0
2436,0.5,0,0
2437,0.5,0,0
2438,0.5,1,0
2439,0.5,1,1
2440,0.5,1,0
2441,0.5,1,1
2442,0.5,0,1
2443,0.5,1,0
2444,0.5,1,0
2445,0.5,0,0
2446,0.5,1,1
2447,0.5,0,0
2448,0.5,1,1
2449,0.5,0,1
2450,0.5,0,1
2451,0.5,1,0
2452,0.5,0,0
2453,0.5,0,0
2454,0.5,0,1
2455,0.5,0,0
2456,0.5,1,1
2457,0.5,0,1
2458,0.5,1,1
2459,0.5,1,0
2460,0.5,0,0
2461,0.5,1,1
2462,0.5,0,1
2463,0.5,1,0
2464,0.5,1,0
2465,0.5,1,1
2466,0.5,1,1
2467,0.5,0,1
2468,0.5,0,0
2469,0.5,0,0
2470,0.5,0,1
2471,0.5,1,1
2472,0.5,0,0
2473,0.5,0,1
2474,0.5,1,0
2475,0.5,0,0
2476,0.5,1,1
2477,0.5,0,1
2478,0.5,0,0
2479,0.5,1,1
2480,0.5,1,0
2481,0.5,1,1
2482,0.5,1,0
2483,0.5,1,1
2484,0.5,1,0
2485,0.5,0,1
2486,0.5,0,1
2487,0.5,1,0
2488,0.5,0,0
2489,0.5,1,0
2490,0.5,1,0
2491,0.5,1,0
2492,0.5,1,0
2493,0.5,0,1
2494,0.5,1,0
2495,0.5,1,0
2496,0.5,1,0
2497,0.5,1,1
2498,0.5,0,0
2499,0.5,0,1
2500,0.5,0,0
2501,0.5,1,0
2502,0.5,0,0
2503,0.5,1,0
2504,0.5,1,1
2505,0.5,0,0
2506,0.5,0,1
2507,0.5,0,0
2508,0.5,1,0
2509,0.5,1,1
2510,0.5,0,0
2511,0.5,0,1
2512,0.5,1,1
2513,0.5,1,1
2514,0.5,1,1
2515,0.5,0,1
2516,0.5,0,0
2517,0.5,0,0
2518,0.5,0,0
2519,0.5,0,1
2520,0.5,1,0
2521,0.5,1,0
2522,0.5,1,1
2523,0.5,0,1
2524,0.5,0,0
2525,0.5,1,0
2526,0.5,0,0
2527,0.5,0,0
2528,0.5,1,1
2529,0.5,0,0
2530,0.5,1,1
2531,0.5,1,1
2532,0.5,0,1
2533,0.5,1,1
2534,0.5,0,0
2535,0.5,0,1
2536,0.5,0,0
2537,0.5,1,0
2538,0.5,0,1
2539,0.5,0,0
2540,0.5,1,0
2541,0.5,0,0
2542,0.5,1,1
2543,0.5,1,0
2544,0.5,1,0
2545,0.5,1,1
2546,0.5,1,0
2547,0.5,1,1
2548,0.5,0,0
2549,0.5,1,0
2550,0.5,0,1
2551,0.5,0,0
2552,0.5,1,1
2553,0.5,1,0
2554,0.5,0,0
2555,0.5,0,1
2556,0.5,0,0
2557,0.5,1,0
2558,0.5,1,0
2559,0.5,0,0
2560,0.5,0,1
2561,0.5,1,1
2562,0.5,1,0
2563,0.5,0,1
2564,0.5,0,0
2565,0.5,0,1
2566,0.5,0,0
2567,0.5,0,0
2568,0.5,1,1
2569,0.5,1,0
2570,0.5,1,0
2571,0.5,0,0
2572,0.5,0,1
2573,0.5,0,1
2574,0.5,0,0
2575,0.5,1,1
2576,0.5,0,0
2577,0.5,0,0
2578,0.5,1,0
2579,0.5,1,0
2580,0.5,0,1
2581,0.5,1,0
2582,0.5,0,1
2583,0.5,0,0
2584,0.5,1,0
2585,0.5,1,0
2586,0.5,1,0
2587,0.5,0,1
2588,0.5,1,1
2589,0.5,0,0
2590,0.5,1,0
2591,0.5,1,0
2592,0.5,0,1
2593,0.5,1,0
2594,0.5,0,0
2595,0.5,1,1
2596,0.5,0,0
2597,0.5,1,0
2598,0.5,1,0
2599,0.5,1,0
2600,0.5,0,1
2601,0.5,1,0
2602,0.5,0,1
2603,0.5,0,1
2604,0.5,0,0
2605,0.5,0,1
2606,0.5,0,0
2607,0.5,1,0
2608,0.5,1,0
2609,0.5,0,0
2610,0.5,1,1
2611,0.5,1,1
2612,0.5,1,0
2613,0.5,1,0
2614,0.5,0,1
2615,0.5,0,0
2616,0.5,1,1
2617,0.5,0,0
2618,0.5,1,1
2619,0.5,0,1
2620,0.5,1,0
2621,0.5,0,0
2622,0.5,1,1
2623,0.5,1,1
2624,0.5,0,0
2625,0.5,0,1
2626,0.5,1,0
2627,0.5,0,0
2628,0.5,0,1
2629,0.5,0,0
2630,0.5,0,1
