sample_id,sentence_1,sentence_2,pred_label,gold_label,prompt_text,confidence,logprobs,c,n,e
61.0,A black dog has just jumped into a swimming pool.,A dog jumped into a pool to cool off.,neutral,neutral,"A black dog has just jumped into a swimming pool.

Can we infer that a dog jumped into a pool to cool off? Answer as yes, no or maybe.

Answer:",0.9980623554616483,"{
  "" "": -10.790924,
  "" Maybe"": -0.0019395242,
  "" Yes"": -6.804189,
  "" maybe"": -8.381138,
  ""Maybe"": -7.5388045
}",6.734292314636292e-05,0.9988235377746262,0.0011091193022274147
62.0,A ballerina in a black dress and tights dances in front of a concrete wall.,a man dancing,contradiction,contradiction,"A ballerina in a black dress and tights dances in front of a concrete wall.

Can we infer that a man dancing? Answer as yes, no or maybe.

Answer:",0.8296380231539666,"{
  "" Maybe"": -1.788599,
  "" No"": -0.18676579,
  "" maybe"": -7.0465574,
  ""Maybe"": -8.491574,
  ""No"": -6.3585944
}",0.8313698223728394,0.16826983507810614,0.00036034254905448204
63.0,there is a lady standing and six people laying on a gym floor.,There are seven people in the gym.,neutral,entailment,"there is a lady standing and six people laying on a gym floor.

Can we infer that there are seven people in the gym? Answer as yes, no or maybe.

Answer:",0.992458839616399,"{
  "" Maybe"": -0.0075697387,
  "" Yes"": -5.0300384,
  "" maybe"": -7.4645567,
  ""Maybe"": -7.946914,
  ""Yes"": -10.436551
}",4.646946280273401e-05,0.9933856308237331,0.00656789971346414
64.0,A couple is back to back in formal attire.,Two people are facing away from each other.,entailment,entailment,"A couple is back to back in formal attire.

Can we infer that two people are facing away from each other? Answer as yes, no or maybe.

Answer:",0.5684732048339836,"{
  "" Maybe"": -0.84854585,
  "" Yes"": -0.5648011,
  "" maybe"": -7.867764,
  "" yes"": -7.73919,
  ""Yes"": -6.089625
}",0.0004053134042223405,0.42841979903351196,0.5711748875622658
65.0,A biker pops a wheelie along side the colorful wall.,A person is riding a bike near a wall.,entailment,entailment,"A biker pops a wheelie along side the colorful wall.

Can we infer that a person is riding a bike near a wall? Answer as yes, no or maybe.

Answer:",0.956130824100298,"{
  "" "": -9.607297,
  "" Maybe"": -3.2077746,
  "" Yes"": -0.04486053,
  "" yes"": -7.3322115,
  ""Yes"": -5.9695444
}",0.0002131222305836733,0.04044652288452682,0.9593403548848896
66.0,A street vendor selling cupcakes.,There is a person outside in this picture,neutral,entailment,"A street vendor selling cupcakes.

Can we infer that there is a person outside in this picture? Answer as yes, no or maybe.

Answer:",0.9471143437014177,"{
  "" Maybe"": -0.05433545,
  "" Yes"": -2.9586322,
  "" maybe"": -7.797989,
  ""Maybe"": -7.999985,
  ""Yes"": -8.663976
}",7.708897090241695e-05,0.9478603711463844,0.052062539882713116
67.0,An infant napping in it's crib in pajamas.,A baby is sleeping in a crib with its blanket.,neutral,neutral,"An infant napping in it's crib in pajamas.

Can we infer that a baby is sleeping in a crib with its blanket? Answer as yes, no or maybe.

Answer:",0.9974024093922828,"{
  "" "": -10.493892,
  "" Maybe"": -0.0026009702,
  "" Yes"": -6.5599985,
  "" maybe"": -7.7303643,
  ""Maybe"": -7.3108163
}",7.414739729028064e-05,0.9985099647685327,0.0014158878341769615
68.0,A couple kissing in front of a black Mercedes Benz limousine,A couple kissing in front of a car,neutral,entailment,"A couple kissing in front of a black Mercedes Benz limousine

Can we infer that a couple kissing in front of a car? Answer as yes, no or maybe.

Answer:",0.9698261532507363,"{
  "" Maybe"": -0.030638447,
  "" Yes"": -3.5456948,
  "" maybe"": -7.368041,
  ""Maybe"": -7.910929,
  ""Yes"": -8.966249
}",0.00019981205069985464,0.9708239702962351,0.028976217653064983
69.0,A group of people in blue pants and shirts in motion.,There are people moving.,entailment,entailment,"A group of people in blue pants and shirts in motion.

Can we infer that there are people moving? Answer as yes, no or maybe.

Answer:",0.8119495835274381,"{
  "" Maybe"": -1.7020932,
  "" Yes"": -0.20831703,
  "" maybe"": -8.586339,
  "" yes"": -7.3569427,
  ""Yes"": -5.377533
}",0.0003048975727448777,0.1824881689543568,0.8172069334728983
70.0,A father and children ride bikes in city street.,A woman and her daughters ride their bikes.,neutral,contradiction,"A father and children ride bikes in city street.

Can we infer that a woman and her daughters ride their bikes? Answer as yes, no or maybe.

Answer:",0.9988649364724814,"{
  "" "": -11.371328,
  "" Maybe"": -0.0011357082,
  "" No"": -10.671306,
  "" maybe"": -7.3823366,
  ""Maybe"": -7.673524
}",2.3201212911279434e-05,0.9999520583101187,2.4740476969986602e-05
71.0,a poor looking person with white cream smeared around his eyes sitting on a backpack.,A dirty man with some product under his eyes is sitting on a pillow.,neutral,contradiction,"a poor looking person with white cream smeared around his eyes sitting on a backpack.

Can we infer that a dirty man with some product under his eyes is sitting on a pillow? Answer as yes, no or maybe.

Answer:",0.9976877392030289,"{
  "" "": -11.336724,
  "" Maybe"": -0.0023149382,
  "" No"": -6.7324457,
  "" maybe"": -7.961494,
  ""Maybe"": -7.224321
}",0.0011916150584934723,0.998765018197754,4.3366743752493164e-05
72.0,A man sleeping on a chair with a newspaper on his chest.,the man is a farmer,neutral,neutral,"A man sleeping on a chair with a newspaper on his chest.

Can we infer that the man is a farmer? Answer as yes, no or maybe.

Answer:",0.9972387939613416,"{
  "" "": -9.436053,
  "" Maybe"": -0.0027650252,
  "" No"": -6.5020266,
  "" maybe"": -7.550942,
  ""Maybe"": -7.3751326
}",0.0015003954084177413,0.9983910523260681,0.00010855226551420571
73.0,A boy in a gray hoodie and black cap holds up an American flag.,A person is holding an American flag.,entailment,entailment,"A boy in a gray hoodie and black cap holds up an American flag.

Can we infer that a person is holding an American flag? Answer as yes, no or maybe.

Answer:",0.7745741844850839,"{
  "" Maybe"": -1.5053102,
  "" Yes"": -0.25544184,
  "" maybe"": -8.8685055,
  "" yes"": -7.783968,
  ""Yes"": -5.9381847
}",0.0002834592788083512,0.2220891875336018,0.7776273531875898
74.0,A young boy asleep in a stroller.,A young boy is taking his afternoon nap.,neutral,neutral,"A young boy asleep in a stroller.

Can we infer that a young boy is taking his afternoon nap? Answer as yes, no or maybe.

Answer:",0.998101099796612,"{
  "" "": -11.028831,
  "" Maybe"": -0.0019007054,
  "" Yes"": -6.6427965,
  "" maybe"": -8.306026,
  ""Maybe"": -8.121861
}",5.152371293659641e-05,0.9986450990389292,0.0013033772481341945
75.0,"Neck and neck to the finish line, every competitor has been training for this race.",The competitors have trained very hard and are all very close to the finish line.,entailment,entailment,"Neck and neck to the finish line, every competitor has been training for this race.

Can we infer that the competitors have trained very hard and are all very close to the finish line? Answer as yes, no or maybe.

Answer:",0.5134426912647292,"{
  "" Maybe"": -0.72847605,
  "" Yes"": -0.66661686,
  "" maybe"": -8.079643,
  "" yes"": -7.989645,
  ""Yes"": -5.8941097
}",0.000508988970890023,0.48295373678614606,0.5165372742429639
76.0,A football team wearing purple and white trying to stop the runner with the ball.,Lacrosse players celebrate a victory.,neutral,contradiction,"A football team wearing purple and white trying to stop the runner with the ball.

Can we infer that lacrosse players celebrate a victory? Answer as yes, no or maybe.

Answer:",0.9989250769441321,"{
  "" "": -12.095973,
  "" Maybe"": -0.0010755012,
  "" maybe"": -7.908096,
  ""Maybe"": -7.2816825,
  ""maybe"": -11.739131
}",5.5832060486538104e-06,0.9999888335879027,2.7916030242991496e-06
77.0,Many small sailboats sitting at a dock., Many small sailboats docked.,neutral,entailment,"Many small sailboats sitting at a dock.

Can we infer that  Many small sailboats docked? Answer as yes, no or maybe.

Answer:",0.9920837032308538,"{
  "" Maybe"": -0.007947797,
  "" No"": -5.25124,
  "" Yes"": -6.3745093,
  "" maybe"": -7.601988,
  ""Maybe"": -7.7979965
}",0.005241015508991554,0.992993717461018,0.0017044559671742425
78.0,One biker is running with their bike while another is riding around them.,The people are part of a club,neutral,neutral,"One biker is running with their bike while another is riding around them.

Can we infer that the people are part of a club? Answer as yes, no or maybe.

Answer:",0.9991755373562474,"{
  ""\n"": -9.619607,
  "" "": -10.138666,
  "" Maybe"": -0.0008248027,
  "" maybe"": -8.600297,
  ""Maybe"": -7.5514913
}",5.7542698782886426e-05,0.9998849146024342,2.8771349391443213e-05
79.0,A person wearing an orange shirt with a backpack on looking across a segment of lush green trees.,A person is meditating and looking at the peaceful lush green trees.,neutral,neutral,"A person wearing an orange shirt with a backpack on looking across a segment of lush green trees.

Can we infer that a person is meditating and looking at the peaceful lush green trees? Answer as yes, no or maybe.

Answer:",0.9994244462346489,"{
  ""\n"": -11.39931,
  "" "": -11.912781,
  "" Maybe"": -0.00057571946,
  "" maybe"": -8.79601,
  ""Maybe"": -7.830097
}",1.3315575678629621e-05,0.9999733688486427,6.6577878393148104e-06
80.0,Two men fight in a ring while spectators look on.,Boxers fight as the crowd screams.,neutral,neutral,"Two men fight in a ring while spectators look on.

Can we infer that boxers fight as the crowd screams? Answer as yes, no or maybe.

Answer:",0.9992017645595506,"{
  ""\n"": -10.741452,
  "" "": -11.272618,
  "" Maybe"": -0.0007985542,
  "" maybe"": -8.077361,
  ""Maybe"": -7.738872
}",2.609174559314864e-05,0.9999478165088137,1.3045872796602076e-05
81.0,Girls playing soccer competitively in the grass.,Nobody is playing soccer.,neutral,contradiction,"Girls playing soccer competitively in the grass.

Can we infer that nobody is playing soccer? Answer as yes, no or maybe.

Answer:",0.7580572033698937,"{
  "" Maybe"": -0.27699643,
  "" No"": -1.4293783,
  "" maybe"": -6.832671,
  ""Maybe"": -7.237975,
  ""No"": -7.560037
}",0.23997860282990882,0.7598539441557156,0.0001674530143755959
82.0,Two gray dogs running in green grass.,Two gray dogs are running.,entailment,entailment,"Two gray dogs running in green grass.

Can we infer that two gray dogs are running? Answer as yes, no or maybe.

Answer:",0.9956752916009455,"{
  "" Maybe"": -6.9177423,
  "" YES"": -8.744642,
  "" Yes"": -0.004334087,
  "" yes"": -7.714157,
  ""Yes"": -5.9128647
}",2.4442999037588287e-05,0.0009900626836716647,0.9989854943172908
83.0,"Five men in red shirts, in a line, on a basketball court, four with hands on their hearts, and same four looking upward.",A team of basketball players are on the court.,neutral,entailment,"Five men in red shirts, in a line, on a basketball court, four with hands on their hearts, and same four looking upward.

Can we infer that a team of basketball players are on the court? Answer as yes, no or maybe.

Answer:",0.9986405255237943,"{
  "" Maybe"": -0.0013603994,
  "" No"": -8.684935,
  "" Yes"": -7.67297,
  "" maybe"": -8.296548,
  ""Maybe"": -7.741383
}",0.00016911442519354267,0.9993243720003727,0.00046523402472537786
84.0,"A bride, a groom, 3 guys, and 3 women.",The unrelated people wander aimlessly.,neutral,contradiction,"A bride, a groom, 3 guys, and 3 women.

Can we infer that the unrelated people wander aimlessly? Answer as yes, no or maybe.

Answer:",0.9942526406264512,"{
  "" "": -9.992952,
  "" Maybe"": -0.005763939,
  "" No"": -5.4200897,
  "" maybe"": -7.2626433,
  ""Maybe"": -7.5216002
}",0.004426749550587278,0.9954951583297914,7.809211962128693e-05
85.0,"A group of asian women in sports attire, and one woman in the center is wearing a baseball cap.",Men are playing with a dog,contradiction,contradiction,"A group of asian women in sports attire, and one woman in the center is wearing a baseball cap.

Can we infer that men are playing with a dog? Answer as yes, no or maybe.

Answer:",0.9834053211960232,"{
  "" Maybe"": -4.1608853,
  "" No"": -0.016733913,
  "" maybe"": -9.652721,
  "" no"": -10.549047,
  ""No"": -7.048908
}",0.9842998963364302,0.015657997166759655,4.2106496810134786e-05
86.0,A snowboarder is jumping over a snow slope.,A girl jumps her green snowboard over a slope.,neutral,neutral,"A snowboarder is jumping over a snow slope.

Can we infer that a girl jumps her green snowboard over a slope? Answer as yes, no or maybe.

Answer:",0.9985227466145666,"{
  ""\n"": -10.843126,
  "" Maybe"": -0.0014783456,
  "" No"": -7.931839,
  "" maybe"": -7.8734107,
  ""Maybe"": -7.2759433
}",0.0003591253737289481,0.9995954672530671,4.540737320390953e-05
87.0,a group of people on a dock lowering into the water a boat with teal and purple decorations.,The group was getting ready to go fishing on the boat.,neutral,neutral,"a group of people on a dock lowering into the water a boat with teal and purple decorations.

Can we infer that the group was getting ready to go fishing on the boat? Answer as yes, no or maybe.

Answer:",0.9992635150882452,"{
  ""\n"": -11.687767,
  "" "": -11.915056,
  "" Maybe"": -0.00073675625,
  "" maybe"": -8.477871,
  ""Maybe"": -7.5894413
}",1.1350129034748413e-05,0.9999772997419305,5.6750645173742065e-06
88.0,A young girl in a bathing suit drinking a beverage in a green bottle.,The girl is drinking milk from a sippy cup.,neutral,contradiction,"A young girl in a bathing suit drinking a beverage in a green bottle.

Can we infer that the girl is drinking milk from a sippy cup? Answer as yes, no or maybe.

Answer:",0.994655150807517,"{
  "" "": -9.569612,
  "" Maybe"": -0.005359184,
  "" No"": -5.632159,
  "" maybe"": -7.3125186,
  ""Maybe"": -6.965287
}",0.00358083595086342,0.9962663774388048,0.00015278661033180096
89.0,Two people are sitting at a table outside of a building.,Two people are sitting eating lunch,neutral,neutral,"Two people are sitting at a table outside of a building.

Can we infer that two people are sitting eating lunch? Answer as yes, no or maybe.

Answer:",0.9994635474421545,"{
  ""\n"": -11.84445,
  "" "": -11.468658,
  "" Maybe"": -0.0005365965,
  "" maybe"": -8.798317,
  ""Maybe"": -7.9216404
}",1.1329447698327222e-05,0.9999773411046033,5.664723849163611e-06
