sstb_id,zuco_id,content,control_id,sstb_label,BERT_MC_DROPOUT,BERT_SOFTMAX_ENTROPY,BERT_TEMPERATURE,TREE_LSTM_MC_DROPOUT
5047,110,"As quiet, patient and tenacious as Mr. Lopez himself, who approaches his difficult, endless work with remarkable serenity and discipline.",,1,1.2890697321879,1.2730811930678,1.5643101646895,0.94440810408223
5053,113,Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness.,,1,0.33742381261306,0.24667273833204,1.4029792593079,0.39578141720724
5137,389,But what's nice is that there's a casual intelligence that permeates the script.,42.0,1,0.68823561468254,0.58595349062213,1.4872801672639,1.3973697019609
5209,128,Exceptionally well acted by Diane Lane and Richard Gere.,15.0,1,0.59672880563797,0.40099844637872,1.437652337583,0.19153412157178
5211,251,"In addition to scoring high for originality of plot -- putting together familiar themes of family, forgiveness and love in a new way -- Lilo & Stitch has a number of other assets to commend it to movie audiences both innocent and jaded.",,1,1.2799480303601,1.2706800572878,1.5578592674383,0.95658558093825
5213,319,One of the most exciting action films to come out of China in recent years.,,1,0.40577560847173,0.2949914360746,1.4145727817852,0.75476471070678
5304,119,"Elegantly produced and expressively performed, the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy.",,1,0.66137643916235,0.55305037179834,1.4744543890932,1.0373279019527
5310,298,"A breathtaking adventure for all ages, Spirit tells its poignant and uplifting story in a stunning fusion of music and images.",,1,0.20992550629182,0.15768434648646,1.3573326560118,0.67831613532556
5313,65,... something appears to have been lost in the translation this time.,,-1,1.1161250963675,1.1073561309566,1.5147607590973,0.56999216864825
5401,123,That Haynes can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace.,,1,0.90282077592118,0.7207549972166,1.5105466682033,1.3071593208216
5424,133,"It's like an old Warner Bros. costumer jived with sex -- this could be the movie Errol Flynn always wanted to make, though Bette Davis, cast as Joan, would have killed him.",,0,1.2413232207248,1.1450795795188,1.5414553902163,0.49420711993319
5425,131,It's a great American adventure and a wonderful film to bring to IMAX.,,1,0.16282698246148,0.13147679173256,1.3388897524812,0.001910725708412
5455,287,Even more baffling is that it's funny.,,0,1.1135825048572,1.0556050894595,1.537904464424,1.4318739070979
5565,249,"The wonderful combination of the sweetness and the extraordinary technical accomplishments of the first film are maintained, but its overall impact falls a little flat with a storyline that never quite delivers the original magic.",,0,1.3616230212115,1.3422171008274,1.564021233836,0.10752810208095
5596,331,"If Borstal Boy isn't especially realistic, it is an engaging nostalgia piece.",,0,1.2414702658913,1.1583432255187,1.5455119450022,0.83032663986
5603,29,Another Best of the Year selection.,,1,0.88813655322521,0.73623588654702,1.4562512293779,0.084030950020865
5626,233,It will guarantee to have you leaving the theater with a smile on your face.,32.0,1,0.97363170870887,0.89903010631351,1.4843772721,1.169248113341
5679,151,Mazel tov to a film about a family's joyous life acting on the Yiddish stage.,,1,1.0378351540417,0.92379741385559,1.5047768222495,0.61789112165431
5706,361,"As a remake, it's a pale imitation.",,-1,1.0824271597227,1.1718641575642,1.5612311592911,0.82136594692162
5838,220,"It never is, not fully.",,0,0.6544859972512,0.62506922473437,1.5027649691997,0.44737502617763
5849,377,It just doesn't have much else... especially in a moral sense.,,0,1.3630913230932,1.3743013242591,1.5682478794636,1.4709024724754
5860,142,Exactly what you'd expect from a guy named Kaos.,,0,0.81903727777022,0.8807443089345,1.5129747192681,1.5780055179336
5923,288,"Parker should be commended for taking a fresh approach to familiar material, but his determination to remain true to the original text leads him to adopt a somewhat mannered tone... that ultimately dulls the human tragedy at the story's core.",,0,1.541053122796,1.5314752369867,1.5816240021171,1.4886818594042
5998,388,"... Jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",,0,1.4919568914888,1.5183933766489,1.5812060842755,1.4400670680531
6029,33,"That's not vintage Spielberg and that, finally, is minimally satisfying.",,0,1.4488631986622,1.4437690725436,1.5747053120556,0.9564945006157
6075,327,"If you already like this sort of thing, this is that sort of thing all over again.",,0,1.1169082193682,1.0770844326824,1.4985624011432,0.67894222995506
6086,266,"LaBute can't avoid a fatal mistake in the modern era: He's changed the male academic from a lower-class Brit to an American, a choice that upsets the novel's exquisite balance and shreds the fabric of the film.",,0,0.97257324148414,0.80757231232443,1.5155725172094,1.3434090169655
6091,320,Adam Sandler's Eight Crazy Nights grows on you -- like a rash.,,-1,1.077132157868,0.83915744210334,1.5043298393399,1.2212328231976
6132,213,The cumulative effect of the movie is repulsive and depressing.,,-1,0.40185483398869,0.27216759698076,1.4082208605495,0.7674332357561
6138,355,"Peralta's mythmaking could have used some informed, adult hindsight.",,0,1.2011012942022,1.1900478832399,1.5471122435685,0.80177369850451
6147,150,Mr. Soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious.,,-1,0.77740096592694,0.55118104937045,1.4762240905706,1.5763685048418
6173,86,... a bland murder-on-campus yawner.,,-1,1.2911256127963,1.2376776184831,1.549246892231,1.0772145827459
6208,258,"Although the sequel has all the outward elements of the original, the first film's lovely flakiness is gone, replaced by the forced funniness found in the dullest kiddie flicks.",,-1,1.4807329597282,1.46909850538,1.5786401031247,0.3348586660661
6226,279,"Circuit queens won't learn a thing, they'll be too busy cursing the film's strategically placed white sheets.",,0,0.89061981072102,0.72028097003516,1.4908192262534,1.2376668086292
6252,379,"Viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",,0,1.5120881487029,1.5235943039936,1.5812573351055,1.5549857111527
6285,99,Reeks of rot and hack work from start to finish.,,0,0.58052958777055,0.38674000973062,1.4361488652492,0.092014660936587
6291,387,"The art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual DVD release will offer subtitles and the original Italian-language soundtrack.",,1,0.55282258077727,0.44783581455373,1.4551252589627,1.4863357076403
6302,165,Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other.,,-1,1.1671370424226,1.1630168540559,1.54075559281,0.32028432716254
6304,104,A lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,,-1,0.78155494888456,0.6305052953585,1.4926508414851,1.5697328209967
6331,234,"The misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.",,-1,0.41823136596915,0.34062051863814,1.4296938404143,0.774289488428
6406,264,"The Emperor's Club is one of those films that possesses all the good intentions in the world, but...",,0,1.2069704601369,1.15281441325,1.544781534684,0.56982135476414
6430,352,"We never truly come to care about the main characters and whether or not they'll wind up together, and Michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",,-1,1.4914796396327,1.4525603097077,1.5751240898104,0.45701908691058
6534,45,Crush could be the worst film a man has made about women since Valley of the Dolls.,,-1,0.35251389286724,0.2588787770204,1.4032920957498,0.19420015753272
6543,58,"I did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",,-1,1.436676765996,1.3891847888561,1.5687001938354,1.155925040227
6558,321,"The film feels formulaic, its plot and pacing typical Hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.",,-1,1.5272602861794,1.5078437888623,1.5808046767684,0.20680078411498
6575,301,A movie so bad that it quickly enters the pantheon of wreckage that includes Battlefield Earth and Showgirls.,,-1,0.4072722444952,0.31095742396962,1.4133529948339,1.2811200772716
6600,74,"It is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",11.0,-1,0.54944776521939,0.37947709639336,1.4434472930038,1.4941595547737
6684,280,"A lot of talent is wasted in this crass, low-wattage endeavor.",36.0,-1,0.74721044346388,0.53669989518949,1.4717492739778,1.551718318588
6725,126,"I was feeling this movie until it veered off too far into the Exxon zone, and left me behind at the station looking for a return ticket to realism.",,-1,1.2366519139534,1.2587665610885,1.5593161324737,1.0962704150014
6747,314,"It's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script, unimpressive acting and indifferent direction.",,0,1.4540876876301,1.4070327184061,1.5739950237075,0.67494334512303
6756,210,The movie slides downhill as soon as macho action conventions assert themselves.,,-1,1.1640879620054,1.252863858537,1.55767318221,1.2656958403509
6773,87,In comparison to his earlier films it seems a disappointingly thin slice of lower-class London life; despite the title... amounts to surprisingly little.,,-1,0.42534185968208,0.31452518256393,1.4264610825261,0.16499915883354
6792,137,Anemic chronicle of money grubbing New Yorkers and their serial loveless hook ups.,,0,1.3952703089656,1.2584861433763,1.5525455194746,0.58171199858542
6825,124,"Some elements of it really blow the big one, but other parts are decent.",,0,1.2823767693556,1.2361253890678,1.5507144201908,1.2811351226794
6844,304,"The doofus-on-the-loose banter of Welcome to Collinwood has a cocky, after-hours loopiness to it.",,0,1.5006777877488,1.4867716145653,1.5796451697363,1.4236887411533
6964,254,Bad and baffling from the get-go.,,-1,0.33652447233604,0.26153909065527,1.4046206617277,1.5665402886913
6972,292,Both the crime story and the love story are unusual.,,0,1.4019607780495,1.3729696625935,1.5682860596121,1.2940510862455
6983,81,"Since Lee is a sentimentalist, the film is more worshipful than your random E!",,0,1.2320776913884,1.1364321198508,1.5496054760581,1.4624305859694
7124,274,"The director, with his fake backdrops and stately pacing, never settles on a consistent tone.",,-1,1.1307799100302,1.0204170951277,1.5211760559398,1.4759691428068
7132,240,"After seeing the film, I can tell you that there's no other reason why anyone should bother remembering it.",,-1,1.2418309135101,1.2502461965995,1.5652199529125,1.1008485099358
7216,256,The original wasn't a good movie but this remake makes it look like a masterpiece!,,-1,1.4599982153923,1.4440029689488,1.576014443994,1.5451084095663
7218,270,Gere gives a good performance in a film that doesn't merit it.,,0,1.4178999581488,1.4007291242953,1.5723183648443,0.45195049985296
7221,25,"There's no palpable chemistry between Lopez and male lead Ralph Fiennes, plus the script by Working Girl scribe Kevin Wade is workmanlike in the extreme.",,-1,1.5068122369224,1.5073818434621,1.5807171375991,1.225238560316
7291,85,This thing works on no level whatsoever for me.,,-1,1.0863090661267,1.1201829410233,1.5397957576355,0.86591266576992
7308,118,Feels less like a cousin to Blade Runner than like a bottom-feeder sequel in the Escape From New York series.,,-1,1.3301845926338,1.2849869500478,1.5555290745017,0.92696144427522
7452,101,"The Movie is what happens when you blow up small potatoes to 10 times their natural size, and it ain't pretty.",,-1,0.64054654542479,0.43335805703012,1.4464280963086,1.3039913935328
7464,90,"The twist that ends the movie is the one with the most emotional resonance, but twists are getting irritating, and this is the kind of material where the filmmakers should be very careful about raising eyebrows.",,0,1.2306363047915,1.1994084689697,1.5494168110901,0.73326428887592
7495,136,"It's as if you're watching a movie that was made in 1978 but not released then because it was so weak, and it has been unearthed and released now, when it has become even weaker.",,-1,0.54575155708271,0.50869350939672,1.4597987155173,1.3195548952983
7513,253,"At its worst, it implodes in a series of very bad special effects.",,-1,0.25770974644899,0.22576014243724,1.3857668916442,1.2096833914422
7529,73,If only the story about a multi-million dollar con bothered to include the con.,,0,1.2486464999725,1.2649029880627,1.5510619971282,0.58999735511619
7535,257,"To my taste, the film's comic characters come perilously close to being Amoses and Andys for a new generation.",,0,1.4946239984384,1.4273829095347,1.5726533870481,1.14694870329
7542,215,"A very long movie, dull in stretches, with entirely too much focus on meal preparation and igloo construction.",,-1,1.2214594825241,1.1618777269679,1.5366871712212,1.4446231479853
7616,223,"With the exception of some fleetingly amusing improvisations by Cedric the Entertainer as Perry's boss, there isn't a redeeming moment here.",,-1,1.5163330244915,1.5197370771001,1.5814819444475,1.1307588407584
7638,296,"If you're a WWF fan, or you related to the people who watched the robots getting butchered in A.I., you'll probably like Rollerball.",,0,1.1003812885596,1.0170874250156,1.5242418186741,1.5076024444868
7699,172,The only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles -- several of them.,,-1,1.4060286836903,1.397503761661,1.5696548695304,1.1888103365418
7706,269,... think of it as American Pie On Valium.,,0,0.37082430526315,0.34555575428513,1.4527166419374,1.0193406879515
7709,44,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",8.0,-1,0.48120105076039,0.36760096342502,1.4320350402405,0.46601582396812
7733,161,There are plot holes big enough for Shamu the killer whale to swim through.,,-1,0.6422245371536,0.57089047613764,1.4860917671465,0.77416047858268
7741,156,It's everything you don't go to the movies for.,,-1,0.47183951912598,0.41307747587942,1.4713275725179,1.5293250188776
7757,111,"Instead of hiding Pinocchio from critics, Miramax should have hidden it from everyone.",,-1,0.9761028414278,1.056905020326,1.5531168458407,0.48171100268166
7898,192,Even horror fans will most likely not find what they're seeking with Trouble Every Day; the movie lacks both thrills and humor.,,-1,0.75746912259652,0.58368362060038,1.4839278814333,0.32069626524724
7908,222,It should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit.,,1,1.4141759318183,1.3756672104723,1.5676631384507,1.5123662232343
7912,56,The film seems a dead weight.,,-1,0.67433546089185,0.52932304334603,1.4598616611675,1.4600545384298
7937,337,To say Analyze That is De Niro's best film since Meet the Parents sums up the sad state of his recent career.,,0,1.3339268491252,1.2744144885686,1.5675881540149,1.5128569823762
7988,20,"For the most part, the ingredients are there.",,0,0.37058757114424,0.33426004126562,1.4505852609452,0.60580113897317
8001,181,"After that, it just gets stupid and maudlin.",,-1,0.41783524692855,0.32664729371867,1.4208056050351,1.0692996012957
8032,228,The movie is virtually without context -- journalistic or historical.,,-1,1.0278497553413,1.1202774454899,1.5355651564069,0.70472278180756
8056,48,The Movie will reach far beyond its core demographic.,,1,0.7413381818415,0.72203562303058,1.4920138177463,1.5777515084827
8089,313,"That is essentially what's missing from Blackboards -- the sense of something bigger, some ultimate point.",,0,1.1790541502575,1.2135497424369,1.5629828025901,0.82760245960939
8123,300,Largely a for-fans artifact.,,0,0.80599273766758,0.79616702485849,1.5277000458177,1.1220435390898
8144,310,"I didn't laugh at the ongoing efforts of Cube, and his skinny buddy Mike Epps, to make like Laurel and Hardy'n the hood.",,-1,1.5328994253185,1.5398585313031,1.5821365104167,0.95299525041118
8239,356,"``My god, I'm behaving like an idiot!''",,0,0.4694314180486,0.32073536859743,1.4226870952355,1.0376999011538
8254,275,"Why he was given free reign over this project -- he wrote, directed, starred and produced -- is beyond me.",,-1,1.3048309102436,1.3268155384947,1.5689401096334,0.78976142992011
8292,117,Better at putting you to sleep than a sound machine.,,-1,0.90660534014474,0.82435824900527,1.5100424150709,1.0868399302259
8301,43,Bullock's complete lack of focus and ability quickly derails the film.1,,-1,0.74167449391526,0.61864300699356,1.4775849892869,1.5208676851696
8367,49,How did it ever get made?,,-1,0.33744561141406,0.32053214959761,1.444939758448,1.0374641986883
8380,293,It's never a good sign when a film's star spends the entirety of the film in a coma.,37.0,-1,0.50696125714157,0.33501977462581,1.4305351795423,0.94613550260789
8457,205,"As written by Michael Berg and Michael J. Wilson from a story by Wilson, this relentless, all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all.",,-1,1.1145935908616,0.94232794254678,1.5278324724588,1.488223260532
8480,385,"Too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",,-1,1.3598330257813,1.3001142860437,1.5589979645696,0.41394401486299
8508,47,Flaccid drama and exasperatingly slow journey.,,-1,0.83918642118001,0.57824144459214,1.4807756114257,0.9965826472938
8510,89,"Suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.",,-1,0.35423178457104,0.29576688434951,1.4145874003105,1.3407024697433
8585,62,"But here's the real damn: It isn't funny, either.",,-1,0.48255971370221,0.34254732626708,1.4348200412973,0.32980122006215
8610,23,"The acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from Gilligan's Island -- and the CGI Scooby might well be the worst special-effects creation of the year.",,-1,0.547645559021,0.42065649332896,1.448926316295,1.5823660147474
8649,149,Aaliyah rarely dampens her diva persona enough to spark genuine chemistry with Townsend.,,0,1.4649575071126,1.4803472026424,1.5786910099893,1.1306653778035
8681,186,"It's badly acted, blandly directed, and could have been scripted by someone who just graduated from elementary school.",,-1,0.51711803655357,0.41879405020711,1.4386307468838,0.2865401318305
8720,398,The sort of movie that gives tastelessness a bad rap.,,-1,0.51091900789455,0.41198495608981,1.4423732613492,0.76371866879817
8770,75,"Only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry.",,0,1.4941286884039,1.4966717958622,1.5788079581919,0.76443152514479
8801,315,"While obviously an extremely personal work, it remains inextricably stuck in an emotionally unavailable rut.",,0,0.5933396725244,0.50324836668775,1.4671551014253,1.327058571267
8863,271,"The movie is as far as you can get from racy, to the point where it almost stops the blood flow to your brain; it has a dull, costumey feel.",34.0,-1,0.80511115459926,0.63978629611665,1.4760049846734,0.91166033265651
8919,72,`How many more voyages can this limping but dearly-loved franchise survive?',,0,1.3012418043027,1.291713707471,1.5578993393959,1.3626124456433
8921,400,"Fans of the TV series will be disappointed, and everyone else will be slightly bored.",44.0,0,0.33429908132737,0.28692979231107,1.4102739034442,0.63676728551364
8954,76,"Showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.",,-1,1.4215980150989,1.3763682117572,1.5731734625844,1.0303286870604
8974,52,Could The Country Bears really be as bad as its trailers?,,-1,0.64621543756253,0.58431604380327,1.4782467785274,0.86076705517581
9027,169,An atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding.,,-1,1.2816525504128,1.3162883944441,1.5602162896683,1.3167463914027
9033,59,"A lousy movie that's not merely unwatchable, but also unlistenable.",,-1,0.82218550618559,0.59704409283266,1.4873224749961,1.1257158000434
9049,66,"Like a documentary version of Fight Club, shorn of social insight, intellectual pretension and cinematic interest.",,0,1.3704487408972,1.3480641669915,1.5681084015338,0.64388384743893
9066,55,"The stupidest, most insulting movie of 2002's first quarter.",9.0,-1,0.31320042170217,0.23229324739557,1.3899308495956,1.5170100584487
9080,322,"... pitiful, slapdash disaster.",,-1,0.2676208916399,0.21650487458323,1.3912228692602,0.5584006412816
9104,371,"A gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.",,-1,0.41952179479423,0.29526475950248,1.4171143413996,0.28086687430797
9119,227,"You come away wishing, though, that the movie spent a lot less time trying to make a credible case for reports from the afterlife and a lot more time on the romantic urgency that's at the center of the story.",,0,1.4109532349151,1.414494529679,1.5713626572534,0.28819789557562
9188,148,"Cox offers plenty of glimpses at existing photos, but there are no movies of Nijinsky, so instead the director treats us to an aimless hodgepodge.",,-1,1.2970926368594,1.2806698415458,1.5638274093885,1.4455411040801
9282,323,"As it stands, there's some fine sex onscreen, and some tense arguing, but not a whole lot more.",,0,1.360822785937,1.3274327842287,1.5609816124647,0.66235734124032
9284,395,The picture doesn't know it's a comedy.,,0,0.72019575263165,0.56072819328081,1.4940650548231,1.4214101495143
9285,130,"A stupid, derivative horror film that substitutes extreme gore for suspense.",16.0,-1,0.55621876517952,0.42858338868554,1.4478626035994,1.3427578315341
9325,188,"Despite its raucous intent, XXX is as conventional as a Nike ad and as rebellious as spring break.",,0,1.4963565516632,1.4835422963301,1.5789627425777,1.4126311202722
9330,369,"An amateurish, quasi-improvised acting exercise shot on ugly digital video.",39.0,-1,1.2174137626452,1.1809806139211,1.5328980494573,0.34939455796761
9348,364,A generic family comedy unlikely to be appreciated by anyone outside the under-10 set.,,-1,1.526481204771,1.4722284176431,1.577210927296,1.5660164326347
9355,374,"A profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.",,-1,0.73584772170403,0.49648570788619,1.4686578858285,1.5564671206191
9366,317,"The good is very, very good... The rest runs from mildly unimpressive to despairingly awful.",,0,1.274261595992,1.2065577017748,1.562436585691,1.2823546955837
9396,152,... would be a total loss if not for two supporting performances taking place at the movie's edges.,,0,0.81565687277619,0.67420286226804,1.4996376366764,0.43574895150867
9429,144,"For those for whom the name Woody Allen was once a guarantee of something fresh, sometimes funny, and usually genuinely worthwhile, Hollywood Ending is a depressing experience.",,-1,1.356531818798,1.3272176339324,1.5692264607471,1.0988567846738
9435,338,"Like being trapped inside a huge video game, where exciting, inane images keep popping past your head and the same illogical things keep happening over and over again.",,0,1.0139830521762,0.85994223339071,1.5040188947071,1.5028645977509
9439,70,Everything was as superficial as the forced New Jersey lowbrow accent Uma had.,,-1,0.96304299486923,0.77141639963354,1.4966195131364,1.4977291287325
9453,183,"Plods along, minus the twisted humor and eye-popping visuals that have made Miike... a cult hero.",,0,1.5238615650331,1.520532668843,1.5811570692201,1.0200015023317
9491,229,"After sitting through this sloppy, made-for-movie comedy special, it makes me wonder if Lawrence hates criticism so much that he refuses to evaluate his own work.",,-1,0.41296323640358,0.31509468161443,1.4259792731297,1.5250508891715
9500,154,"Loud, chaotic and largely unfunny.",,-1,0.5068643449178,0.41170281855107,1.4402938191176,0.7669624380702
9506,7,"Bread, My Sweet has so many flaws it would be easy for critics to shred it.",,-1,1.164375345015,1.0070481957455,1.5351081985036,0.76986884425439
9509,16,"Frida is certainly no disaster, but neither is it the Kahlo movie Frida fans have been looking for.",,0,1.5305276125805,1.4247105571143,1.5737411773148,0.23129667642534
9516,276,"If you enjoy being rewarded by a script that assumes you aren't very bright, then Blood Work is for you.",,-1,1.233060830212,1.2017844952828,1.5478565844814,0.2655102274313
9518,15,The film's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film's production design.,,0,1.3856834800585,1.3284022504316,1.5637111491165,0.74727097304722
9599,36,"For the rest of us, sitting through Dahmer's two hours amounts to little more than punishment.",,-1,1.1048142273769,1.0144153305692,1.5254025295848,0.89967594189918
9600,246,Narc can only remind us of brilliant crime dramas without becoming one itself.,,0,1.2744797559846,1.2391327636921,1.5523050877286,0.89922460249795
9620,302,"If you're over 25, have an IQ over 90, and have a driver's license, you should be able to find better entertainment.",,-1,0.94765278339147,0.88186812956656,1.5044182384224,1.3042676389592
9642,235,"A thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `The Thing' and a geriatric `Scream.'",,-1,0.36591910208657,0.27591365858836,1.4033976930974,0.23025154886656
9644,200,"Nothing sticks, really, except a lingering creepiness one feels from being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams.",,-1,0.30949118587968,0.26460958291245,1.4114657432147,0.413262790383
9703,207,This is one of the biggest disappointments of the year.,30.0,-1,0.24623813817331,0.20296867907743,1.382202809179,0.50375704434319
9725,53,"At times, the movie looks genuinely pretty.",,1,0.67783427594101,0.52459235956441,1.4670226747841,0.16246824105741
9730,132,It's 51 times better than this.,,0,0.81762022671844,0.67166052873166,1.4876396110042,1.5420239932604
9731,219,"It's difficult to conceive of anyone who has reached puberty actually finding the characters in Slackers or their antics amusing, let alone funny.",,-1,1.464067152929,1.4700222241978,1.5785169635467,1.1852562272345
9760,5,Presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency.,,0,1.4683600118772,1.4947682918825,1.5786856785271,1.5738494324764
9768,365,"An amalgam of The Fugitive, Blade Runner, and Total Recall, only without much energy or tension.",,0,1.0927222991774,1.0541337778814,1.5490019889362,1.5293635103909
9824,145,Bella is the picture of health with boundless energy until a few days before she dies.,,0,1.4546578101177,1.4372286583226,1.5739000892842,0.737509236901
9830,340,The Rock has a great presence but one battle after another is not the same as one battle followed by killer CGI effects.,,0,1.1640611327119,1.1099455877394,1.5406892075067,1.0671682425
9852,147,What should have been a cutting Hollywood satire is instead about as fresh as last week's issue of Variety.,,-1,1.3796639152957,1.3810688415706,1.5719467103357,1.3427251199043
9857,19,"The movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",,-1,1.2646555050281,1.2310334987237,1.5485458909461,1.4164629777971
9885,196,"A loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.",28.0,-1,0.41433320720469,0.31022611074248,1.4203410798951,1.165567420975
9902,368,"Co-writer/director Jonathan Parker's attempts to fashion a Brazil-like, hyper-real satire fall dreadfully short.",,-1,0.66934392242454,0.53326333785994,1.4673176250303,0.63818924933783
9917,105,"Rob Schneider's infantile cross-dressing routines fill The Hot Chick, the latest gimmick from this unimaginative comedian.",,-1,1.472356544718,1.3939769994311,1.5691158759025,0.64813464439568
9920,27,The film is so bad it doesn't improve upon the experience of staring at a blank screen.,5.0,-1,0.28776579997691,0.24052410058972,1.394652891249,1.3109586175789
9982,96,Deserves high marks for political courage but barely gets by on its artistic merits.,,0,1.4073794354302,1.3952163064132,1.5703354048798,0.74850085354094
10011,382,"Thanks largely to Williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",,-1,1.3588062893557,1.349331851111,1.5637995481991,1.4455010428198
10023,64,It's a fanboy `what if?',,0,0.64644400250553,0.45092948147311,1.4681469253728,1.0595959690621
10032,236,"One of those staggeringly well-produced, joylessly extravagant pictures that keep whooshing you from one visual marvel to the next, hastily, emptily.",,0,1.0665563427272,0.84784419980709,1.5160791780989,0.9040260440371
10035,305,It's the funniest American comedy since Graffiti Bridge.,,1,0.72044994298963,0.46288016892061,1.458651591236,0.86088678395542
10041,163,"Stitch is a bad mannered, ugly and destructive little ****.",,-1,0.2514190080414,0.2189935925282,1.3893941777336,1.3286547959315
10061,231,"For all the complications, it's all surprisingly predictable.",,0,1.510679782775,1.4181427976518,1.573068209202,0.29350320890192
10064,278,But his showboating wise-cracker stock persona sure is getting old.,,0,1.3708909082925,1.3388064268868,1.5707263214452,0.75260628143944
10065,14,"If Deuces Wild had been tweaked up a notch it would have become a camp adventure, one of those movies that's so bad it starts to become good.",,0,1.3309884395439,1.2896512915218,1.5606280161345,1.0311483946489
10098,349,Distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,,-1,1.1382093885648,1.0363612627239,1.5336767869004,0.44679291383407
10176,402,"Bray is completely at sea; with nothing but a Savage Garden music video on his resume, he has no clue about making a movie.",,-1,1.1562829593527,1.1923368863316,1.5386195682863,1.3441205923804
10223,350,Godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... In Praise of Love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,,-1,1.3094921560299,1.2743318509049,1.5590423360935,1.378992683626
10256,376,It isn't that Stealing Harvard is a horrible movie -- if only it were that grand a failure!,,-1,0.35082037970419,0.29778959380414,1.42505478039,0.61118837133378
10267,167,"Like life on the island, the movie grows boring despite the scenery.",22.0,-1,0.51056889421305,0.39365921574014,1.4399723835431,0.55050740155103
10283,122,"Apparently, romantic comedy with a fresh point of view just doesn't figure in the present Hollywood program.",,-1,1.3680757242806,1.3556131734684,1.565490653605,0.88921519955438
10357,143,"If legendary shlockmeister Ed Wood had ever made a movie about a vampire, it probably would look a lot like this alarming production, adapted from Anne Rice's novel The Vampire Chronicles.",19.0,0,1.5269624122281,1.4673869340386,1.5764058765073,0.64537523080931
10394,170,"Even by the intentionally low standards of frat-boy humor, Sorority Boys is a bowser.",,-1,1.4909736666739,1.5084342053027,1.5801203578006,0.35506523227238
10507,51,"It briefly flirts with player masochism, but the point of real interest -- audience sadism -- is evaded completely.",,0,1.1295601230789,1.1198058690613,1.54314959131,0.89493995325765
10544,343,"The problem is that for the most part, the film is deadly dull.",,-1,0.40554085215331,0.31857515901344,1.4171222526016,0.92080570182453
10558,290,"I have no problem with ``difficult'' movies, or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out.",,0,1.5628610388733,1.5503695949758,1.5828072427551,1.0306911516288
10598,217,I'm not sure which will take longer to heal: the welt on Johnny Knoxville's stomach from a riot-control projectile or my own tortured psyche.,,-1,0.86748444655298,0.7328927157969,1.502264843651,1.21795102929
