sample_id,sentence,pred_label,gold_label,prompt_text,confidence,logprobs
99.0,John arranged for himself to get the prize.,0.0,1.0,"John arranged for himself to get the prize.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.99539347871568,"{
  "" No"": -0.004617164,
  "" Yes"": -6.0586495,
  ""No"": -6.708739
}"
100.0,The weights made the rope stretch over the pulley.,0.0,1.0,"The weights made the rope stretch over the pulley.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8645882127711937,"{
  ""\n"": -6.57598,
  "" No"": -0.14550194,
  "" Yes"": -2.0243165
}"
101.0,"The more you would want, the less you would eat.",0.0,0.0,"The more you would want, the less you would eat.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9344475461990324,"{
  ""\n"": -6.5935063,
  "" No"": -0.067799784,
  "" Yes"": -2.7740717
}"
102.0,"I demand that the more John eat, the more he pays.",0.0,0.0,"I demand that the more John eat, the more he pays.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9988276840998052,"{
  ""\n"": -8.849229,
  "" No"": -0.0011730036,
  ""No"": -7.054004
}"
103.0,"The higher the stakes, the lower his expectations are.",1.0,1.0,"The higher the stakes, the lower his expectations are.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.6451875688778522,"{
  ""\n"": -6.145542,
  "" No"": -1.0508261,
  "" Yes"": -0.4382142
}"
104.0,The box contained the ball from the tree.,0.0,0.0,"The box contained the ball from the tree.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9076549750662916,"{
  "" No"": -0.096890956,
  "" Yes"": -2.4077945,
  ""No"": -7.0588217
}"
105.0,"Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.",0.0,1.0,"Most people probably consider, even though the courts didn't actually find, Klaus guilty of murder.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.7463486490352434,"{
  ""\n"": -7.069984,
  "" No"": -0.29256243,
  "" Yes"": -1.3826942
}"
106.0,The men will all leave.,1.0,1.0,"The men will all leave.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9907230538603539,"{
  "" No"": -5.6055017,
  "" Yes"": -0.009320245,
  ""Yes"": -6.0513406
}"
107.0,They represented seriously to the dean Mary as a genuine linguist.,0.0,0.0,"They represented seriously to the dean Mary as a genuine linguist.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.7582024610453003,"{
  ""\n"": -6.5750356,
  "" No"": -0.27680483,
  "" Yes"": -1.4339799
}"
108.0,Mary intended John to go abroad.,1.0,0.0,"Mary intended John to go abroad.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.6861770597278192,"{
  "" No"": -1.1717399,
  "" Yes"": -0.37661958,
  ""Yes"": -6.4594207
}"
109.0,"Mary will read Fred's story, and Joe will read Holly's.",1.0,1.0,"Mary will read Fred's story, and Joe will read Holly's.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9957944417328162,"{
  "" Yes"": -0.0042144265,
  "" yes"": -6.996255,
  ""Yes"": -6.21696
}"
110.0,Mary saw the boy walking toward the railroad station.,1.0,1.0,"Mary saw the boy walking toward the railroad station.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9950635067310263,"{
  ""\n"": -6.914275,
  "" Yes"": -0.004948718,
  ""Yes"": -5.927554
}"
111.0,A proof that the claim had been. made was giver that John had lied.,0.0,1.0,"A proof that the claim had been. made was giver that John had lied.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9985098715455745,"{
  ""\n"": -7.7811556,
  "" No"": -0.0014912398,
  ""No"": -7.040098
}"
112.0,He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.,0.0,1.0,"He attributed to a short circuit which was caused by an overloaded transducer the fire which destroyed most of my factory.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9789061873672255,"{
  "" No"": -0.021319466,
  "" Yes"": -3.9490023,
  ""No"": -7.1662183
}"
113.0,I know a man who Tom drives as drives.,0.0,0.0,"I know a man who Tom drives as drives.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9986051186526049,"{
  ""\n"": -7.876033,
  "" No"": -0.0013958551,
  ""No"": -7.2024283
}"
114.0,How sane is Peter?,0.0,1.0,"How sane is Peter?

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9981952744791098,"{
  "" "": -8.213102,
  "" No"": -0.001806356,
  ""No"": -6.753959
}"
115.0,Mike talked about politics yesterday to my friends.,1.0,1.0,"Mike talked about politics yesterday to my friends.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9965311617689583,"{
  "" Yes"": -0.0034748686,
  "" yes"": -7.0050325,
  ""Yes"": -6.4294004
}"
116.0,Here's a knife with which for you to cut up the onions.,1.0,0.0,"Here's a knife with which for you to cut up the onions.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.7981432790239644,"{
  "" No"": -1.6184974,
  "" Yes"": -0.22546715,
  ""Yes"": -6.525008
}"
117.0,"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.",0.0,1.0,"Sally is tall, and may be blond, and Sheila is short, and definitely is, blond.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.894484298114659,"{
  "" No"": -0.11150793,
  "" Yes"": -2.271815,
  ""No"": -6.994753
}"
118.0,Everybody around here who ever buys anything on credit talks in his sleep.,0.0,1.0,"Everybody around here who ever buys anything on credit talks in his sleep.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9978628013681897,"{
  ""\n"": -7.184514,
  "" No"": -0.0021394857,
  ""No"": -6.894934
}"
119.0,"No writer, and no playwright, meets in Vienna.",1.0,0.0,"No writer, and no playwright, meets in Vienna.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.6398319149583829,"{
  ""\n"": -6.2653704,
  "" No"": -1.0344517,
  "" Yes"": -0.44654977
}"
120.0,"We launched the rocket to the moon, but it blew up before it got there.",1.0,1.0,"We launched the rocket to the moon, but it blew up before it got there.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9969543581058953,"{
  ""\n"": -7.181519,
  "" Yes"": -0.0030502893,
  ""Yes"": -6.628147
}"
121.0,The farmer loaded the cart with apples.,1.0,1.0,"The farmer loaded the cart with apples.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9934618632378117,"{
  ""\n"": -6.3268304,
  "" Yes"": -0.006559604,
  ""Yes"": -5.8755436
}"
122.0,We pulled free.,1.0,1.0,"We pulled free.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.7642835346586194,"{
  "" No"": -1.4597479,
  "" Yes"": -0.26881644,
  ""Yes"": -6.6444535
}"
123.0,Mira condemned Terry for the accident.,0.0,1.0,"Mira condemned Terry for the accident.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8498436734501598,"{
  ""\n"": -6.8883185,
  "" No"": -0.16270286,
  "" Yes"": -1.9162446
}"
124.0,We investigated the area for bombs.,1.0,1.0,"We investigated the area for bombs.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9968472466974247,"{
  ""\n"": -7.4359994,
  "" Yes"": -0.0031577337,
  ""Yes"": -6.390624
}"
125.0,The books lifted onto the table.,1.0,0.0,"The books lifted onto the table.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.985318693933035,"{
  "" No"": -4.5879216,
  "" Yes"": -0.014790143,
  ""Yes"": -6.089262
}"
126.0,Lora buttered at the toast.,0.0,0.0,"Lora buttered at the toast.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9983940002000945,"{
  ""\n"": -8.592408,
  "" No"": -0.0016072908,
  ""No"": -6.8675833
}"
127.0,Susan whispered the news.,1.0,1.0,"Susan whispered the news.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9925203523350566,"{
  "" No"": -5.4970703,
  "" Yes"": -0.0075077605,
  ""Yes"": -6.3932133
}"
128.0,Cynthia chewed.,1.0,0.0,"Cynthia chewed.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9535497243588762,"{
  "" No"": -3.1428626,
  "" Yes"": -0.047563706,
  ""Yes"": -6.566454
}"
129.0,Over the fire there bubbled a fragrant stew.,1.0,1.0,"Over the fire there bubbled a fragrant stew.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9956144350986754,"{
  ""\n"": -6.816717,
  "" Yes"": -0.0043952097,
  ""Yes"": -6.3368506
}"
130.0,Soaring temperatures are predicted for this weekend.,1.0,1.0,"Soaring temperatures are predicted for this weekend.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9968335391451819,"{
  "" Yes"": -0.0031714847,
  "" yes"": -7.412869,
  ""Yes"": -6.3400793
}"
131.0,A wonderful opportunity presented itself to him yesterday.,1.0,1.0,"A wonderful opportunity presented itself to him yesterday.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9955691961034966,"{
  ""\n"": -6.534752,
  "" Yes"": -0.004440649,
  ""Yes"": -6.527626
}"
132.0,Out of the box jumped a little white rabbit.,0.0,1.0,"Out of the box jumped a little white rabbit.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.669053113251537,"{
  ""\n"": -7.423271,
  "" No"": -0.40189183,
  "" Yes"": -1.1127892
}"
133.0,did the policeman meet in the park?,0.0,1.0,"did the policeman meet in the park?

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.998235389159715,"{
  "" No"": -0.0017661696,
  "" Yes"": -8.473014,
  ""No"": -6.7178645
}"
134.0,John put old books in the box.,1.0,1.0,"John put old books in the box.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9946251710600366,"{
  "" Yes"": -0.0053893253,
  "" yes"": -6.5771203,
  ""Yes"": -6.0486865
}"
135.0,Sandy removed her ballet shoes.,1.0,1.0,"Sandy removed her ballet shoes.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9952087045521026,"{
  ""\n"": -6.915169,
  "" Yes"": -0.0048028105,
  ""Yes"": -6.0009437
}"
136.0,Everyone hoped that she would sing.,1.0,1.0,"Everyone hoped that she would sing.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9936977798231074,"{
  ""\n"": -6.1845765,
  "" Yes"": -0.006322163,
  ""Yes"": -6.018193
}"
137.0,This proved a decisive factor.,1.0,1.0,"This proved a decisive factor.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9937215608854533,"{
  "" No"": -6.0221205,
  "" Yes"": -0.0062982314,
  ""Yes"": -6.579826
}"
138.0,John is afraid of Bill.,1.0,1.0,"John is afraid of Bill.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9908331451595458,"{
  "" No"": -5.376156,
  "" Yes"": -0.009209129,
  ""Yes"": -6.280163
}"
139.0,That Fred was unpopular nominated Bill.,0.0,0.0,"That Fred was unpopular nominated Bill.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9984671937493231,"{
  ""\n"": -7.921917,
  "" No"": -0.0015339822,
  ""No"": -6.967224
}"
140.0,Most of the fruit is rotten.,1.0,1.0,"Most of the fruit is rotten.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9955514335154723,"{
  "" No"": -6.830487,
  "" Yes"": -0.0044584908,
  ""Yes"": -6.317881
}"
141.0,John is easy to please Kim.,0.0,0.0,"John is easy to please Kim.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9963093701771435,"{
  "" No"": -0.003697457,
  "" Yes"": -6.0883183,
  ""No"": -7.028767
}"
142.0,It tries to leave the country.,1.0,0.0,"It tries to leave the country.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8433849181774555,"{
  "" No"": -1.884815,
  "" Yes"": -0.17033182,
  ""Yes"": -6.2958612
}"
143.0,We expect there to will rain.,0.0,0.0,"We expect there to will rain.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9979804601204203,"{
  ""\n"": -7.9069114,
  "" No"": -0.0020215819,
  ""No"": -6.718002
}"
144.0,We never found any of the unicorns.,1.0,1.0,"We never found any of the unicorns.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9950213652908081,"{
  "" No"": -6.887998,
  "" Yes"": -0.0049910694,
  ""Yes"": -6.092403
}"
145.0,The bed was slept in.,1.0,1.0,"The bed was slept in.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.7868668827837795,"{
  "" No"": -1.5633351,
  "" Yes"": -0.23969619,
  ""Yes"": -6.5670733
}"
146.0,the baker from whom I bought these bagels left.,1.0,1.0,"the baker from whom I bought these bagels left.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.846788728931115,"{
  "" No"": -1.903523,
  "" Yes"": -0.16630405,
  ""Yes"": -6.2252846
}"
147.0,Which topic did you choose without getting his approval?,0.0,1.0,"Which topic did you choose without getting his approval?

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9977029382933582,"{
  ""\n"": -8.212383,
  "" No"": -0.002299704,
  ""No"": -6.295224
}"
148.0,To please John is easy.,0.0,1.0,"To please John is easy.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8805368153955337,"{
  ""\n"": -6.8776603,
  "" No"": -0.12722354,
  "" Yes"": -2.1487556
}"
149.0,It annoys me that Fido barks.,1.0,1.0,"It annoys me that Fido barks.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9957473547143606,"{
  "" No"": -6.5789666,
  "" Yes"": -0.0042617135,
  ""Yes"": -6.5702567
}"
150.0,It was the peasant girl who got it.,1.0,1.0,"It was the peasant girl who got it.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8843568158013301,"{
  ""\n"": -5.908938,
  "" No"": -2.2087634,
  "" Yes"": -0.12289466
}"
151.0,A sick owl doesn't hunt mice.,1.0,1.0,"A sick owl doesn't hunt mice.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9741360727649166,"{
  "" No"": -3.8350954,
  "" Yes"": -0.02620428,
  ""Yes"": -6.3005967
}"
152.0,1 gave Mary after the party a book.,1.0,1.0,"1 gave Mary after the party a book.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8201168900840312,"{
  "" No"": -1.7415478,
  "" Yes"": -0.1983084,
  ""Yes"": -6.435247
}"
153.0,"Because she's so pleasant, as for Mary I really like her.",1.0,0.0,"Because she's so pleasant, as for Mary I really like her.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8642659284301949,"{
  ""\n"": -6.0377774,
  "" No"": -2.0401962,
  "" Yes"": -0.14587477
}"
154.0,I have much of the manuscript left to type.,1.0,1.0,"I have much of the manuscript left to type.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9939198655841265,"{
  "" No"": -5.7546163,
  "" Yes"": -0.0060986937,
  ""Yes"": -6.4229727
}"
155.0,Any trouble is what I don't want.,1.0,0.0,"Any trouble is what I don't want.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.6395637728170867,"{
  "" No"": -1.0298014,
  "" Yes"": -0.44696894,
  ""Yes"": -6.8642106
}"
156.0,They may grow as high as bamboo.,0.0,1.0,"They may grow as high as bamboo.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9327317060425327,"{
  ""\n"": -6.4045887,
  "" No"": -0.06963768,
  "" Yes"": -2.7576299
}"
157.0,They chased the man with the car.,1.0,1.0,"They chased the man with the car.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8717733574823557,"{
  "" No"": -2.0966468,
  "" Yes"": -0.1372258,
  ""Yes"": -6.279689
}"
158.0,Heidi thinks that Andy should eat salmon flavored candy bars.,0.0,1.0,"Heidi thinks that Andy should eat salmon flavored candy bars.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9984143223174345,"{
  ""\n"": -8.000264,
  "" No"": -0.0015869362,
  ""No"": -6.9088078
}"
159.0,The manager laughed.,1.0,1.0,"The manager laughed.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9951704375227218,"{
  ""\n"": -6.9634514,
  "" Yes"": -0.0048412625,
  ""Yes"": -6.3226714
}"
160.0,Who did you think kissed the gorilla?,0.0,1.0,"Who did you think kissed the gorilla?

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9988150479108219,"{
  "" "": -8.754394,
  "" No"": -0.0011856547,
  ""No"": -7.0861535
}"
161.0,There were four men arriving at the station when I pulled up.,1.0,1.0,"There were four men arriving at the station when I pulled up.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9927450596621807,"{
  "" No"": -5.9586935,
  "" Yes"": -0.0072813854,
  ""Yes"": -6.174599
}"
162.0,Jean wants Bill to do the Macarena.,1.0,1.0,"Jean wants Bill to do the Macarena.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.6431891693218876,"{
  "" No"": -1.0435618,
  "" Yes"": -0.4413164,
  ""Yes"": -6.5400634
}"
163.0,John thinks that Mary loves himself.,0.0,0.0,"John thinks that Mary loves himself.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9978441436037471,"{
  ""\n"": -7.470349,
  "" No"": -0.0021581836,
  ""No"": -6.7204456
}"
164.0,"You may pick every flower, but leave a few for Mary.",1.0,0.0,"You may pick every flower, but leave a few for Mary.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9952714076613367,"{
  "" Yes"": -0.0047398075,
  "" yes"": -7.0052013,
  ""Yes"": -5.98801
}"
165.0,The wealthy young man bought that piano for his secret fiancée.,1.0,1.0,"The wealthy young man bought that piano for his secret fiancée.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.993289188247421,"{
  ""\n"": -5.999205,
  "" Yes"": -0.0067334305,
  ""Yes"": -5.979021
}"
166.0,a tall building.,1.0,1.0,"a tall building.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8167947007263477,"{
  "" No"": -1.71533,
  "" Yes"": -0.2023675,
  ""Yes"": -6.5115657
}"
167.0,Captain Wentworth wrote a letter to Anne Elliott.,1.0,1.0,"Captain Wentworth wrote a letter to Anne Elliott.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8561762452928151,"{
  "" No"": -1.960739,
  "" Yes"": -0.15527903,
  ""Yes"": -6.6157913
}"
168.0,They realised that never had Sir Thomas been so offended.,1.0,1.0,"They realised that never had Sir Thomas been so offended.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9845104002173944,"{
  "" No"": -4.747262,
  "" Yes"": -0.015610817,
  ""Yes"": -5.8328137
}"
169.0,Fanny regretted having to talk to Aunt Norris.,1.0,1.0,"Fanny regretted having to talk to Aunt Norris.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9961157124369985,"{
  "" Yes"": -0.003891851,
  "" yes"": -7.121508,
  ""Yes"": -6.498301
}"
170.0,The idea dismayed the Prime Minister that the Dome was dull.,1.0,1.0,"The idea dismayed the Prime Minister that the Dome was dull.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.678822282397973,"{
  ""\n"": -6.138447,
  "" No"": -1.1527921,
  "" Yes"": -0.38739592
}"
171.0,Harriet admired Mr Knightley.,1.0,1.0,"Harriet admired Mr Knightley.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9958328298505643,"{
  ""\n"": -7.04769,
  "" Yes"": -0.004175877,
  ""Yes"": -6.19637
}"
172.0,Emma made Harriet some food.,1.0,1.0,"Emma made Harriet some food.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9951967819237185,"{
  ""\n"": -6.958576,
  "" Yes"": -0.0048147906,
  ""Yes"": -6.01235
}"
173.0,Emma and Harriet were attacked yesterday.,1.0,1.0,"Emma and Harriet were attacked yesterday.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9886653773990832,"{
  "" No"": -4.9768877,
  "" Yes"": -0.011399349,
  ""Yes"": -6.062592
}"
174.0,I want to try and buy some whiskey.,1.0,1.0,"I want to try and buy some whiskey.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9513020954971481,"{
  "" No"": -3.084807,
  "" Yes"": -0.049923606,
  ""Yes"": -6.551043
}"
175.0,She goes and buying some whiskey.,0.0,0.0,"She goes and buying some whiskey.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9975103549198195,"{
  ""\n"": -7.0541344,
  "" No"": -0.0024927494,
  ""No"": -6.699502
}"
176.0,Ann bought a first edition of Richard III for $1000.,1.0,1.0,"Ann bought a first edition of Richard III for $1000.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9967376939220478,"{
  "" Yes"": -0.003267639,
  "" yes"": -7.31217,
  ""Yes"": -6.3047543
}"
177.0,Henri wants to buy which books about cooking?,1.0,1.0,"Henri wants to buy which books about cooking?

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8485265706062337,"{
  "" No"": -1.9082706,
  "" Yes"": -0.16425388,
  ""Yes"": -6.3178506
}"
178.0,I will fix the computer for Carol.,1.0,1.0,"I will fix the computer for Carol.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9928746391186386,"{
  "" No"": -5.7226405,
  "" Yes"": -0.0071508675,
  ""Yes"": -6.2202816
}"
179.0,"Suddenly, there arrived two inspectors from the INS.",1.0,1.0,"Suddenly, there arrived two inspectors from the INS.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9934374849762599,"{
  "" No"": -6.0737457,
  "" Yes"": -0.006584143,
  ""Yes"": -6.2806296
}"
180.0,I gave money to the charity.,1.0,1.0,"I gave money to the charity.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.995339059752412,"{
  ""\n"": -6.645243,
  "" Yes"": -0.0046718363,
  ""Yes"": -6.212927
}"
181.0,I saw even the student.,1.0,1.0,"I saw even the student.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9257135402286605,"{
  "" No"": -2.6604156,
  "" Yes"": -0.077190444,
  ""Yes"": -6.298661
}"
182.0,Each of the boys fought with some of the other boys.,1.0,1.0,"Each of the boys fought with some of the other boys.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9701346011882106,"{
  "" No"": -3.6697168,
  "" Yes"": -0.030320453,
  ""Yes"": -6.0983596
}"
183.0,Mary revealed himself to John.,0.0,0.0,"Mary revealed himself to John.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9982344353462563,"{
  ""\n"": -8.049626,
  "" No"": -0.0017671251,
  ""No"": -6.785746
}"
184.0,Henry found that Bill is sad.,0.0,1.0,"Henry found that Bill is sad.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9345395788629703,"{
  "" No"": -0.0677013,
  "" Yes"": -2.7642689,
  ""No"": -6.7963505
}"
185.0,John considers himself proud of Mary.,1.0,1.0,"John considers himself proud of Mary.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9759988781560323,"{
  "" No"": -3.9182796,
  "" Yes"": -0.024293842,
  ""Yes"": -6.3337784
}"
186.0,Everyone hopes that he will sleep.,1.0,1.0,"Everyone hopes that he will sleep.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.766513429711409,"{
  ""\n"": -5.833062,
  "" No"": -1.4861178,
  "" Yes"": -0.26590306
}"
187.0,John convinced Bill that Mary should sleep.,0.0,1.0,"John convinced Bill that Mary should sleep.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.7783838468966943,"{
  ""\n"": -7.0288496,
  "" No"": -0.2505355,
  "" Yes"": -1.5203834
}"
188.0,Anson demonized up the Khyber,0.0,0.0,"Anson demonized up the Khyber

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9983897662197961,"{
  ""\n"": -8.06024,
  "" No"": -0.0016115316,
  ""No"": -7.010463
}"
189.0,The Peter we all like was at the party,1.0,1.0,"The Peter we all like was at the party

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8291426034528517,"{
  "" No"": -1.7940964,
  "" Yes"": -0.18736312,
  ""Yes"": -6.261332
}"
190.0,What did you ask who Medea gave?,0.0,0.0,"What did you ask who Medea gave?

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9987510911366217,"{
  ""\n"": -8.80636,
  "" No"": -0.0012496894,
  ""No"": -6.9992104
}"
191.0,It's Anson that I like,1.0,1.0,"It's Anson that I like

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.7784864446487586,"{
  "" No"": -1.5210431,
  "" Yes"": -0.2504037,
  ""Yes"": -6.62848
}"
192.0,Anson believed himself to be handsome.,1.0,1.0,"Anson believed himself to be handsome.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9958613182469791,"{
  "" Yes"": -0.0041472698,
  "" yes"": -6.7024574,
  ""Yes"": -6.4380646
}"
193.0,Anson thought that himself was happy.,0.0,0.0,"Anson thought that himself was happy.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9960542021987338,"{
  "" No"": -0.003953603,
  "" Yes"": -6.172714,
  ""No"": -6.858243
}"
194.0,I might be not going to the party but washing my hair,1.0,1.0,"I might be not going to the party but washing my hair

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.8771762391127816,"{
  "" No"": -2.1267023,
  "" Yes"": -0.13104735,
  ""Yes"": -6.484578
}"
195.0,Jason happens to appear to seem to be sick.,0.0,1.0,"Jason happens to appear to seem to be sick.

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9976672962918524,"{
  ""\n"": -7.345816,
  "" No"": -0.0023354287,
  ""No"": -6.7240047
}"
196.0,He can will go,0.0,0.0,"He can will go

Is this sentence linguistically acceptable? Answer as yes or no. Explain your reasoning.

Answer:",0.9981798373089207,"{
  ""\n"": -8.028837,
  "" No"": -0.0018218212,
  ""No"": -6.700234
}"
