sstb_id,zuco_id,content,sstb_label,control_id,flesch_score_manual,flesch_score_textstat,mean_grade_level_textstat,mean_of_fixations,max_of_fixations,min_of_fixations,median_of_fixations,mean_of_trts,max_of_trts,min_of_trts,median_of_trts,mean_of_omissionRates,max_of_omissionRates,min_of_omissionRates,median_of_omissionRates,mean_of_pupilSizes,max_of_pupilSizes,min_of_pupilSizes,median_of_pupilSizes,mean_of_average_fixation_duration,max_of_average_fixation_duration,min_of_average_fixation_duration,median_of_average_fixation_duration,number_of_words,number_of_characters,number_of_syllables,zab_item_accuracy,zdm_item_accuracy,zgw_item_accuracy,zjm_item_accuracy,zjn_item_accuracy,zjs_item_accuracy,zkb_item_accuracy,zkh_item_accuracy,zkw_item_accuracy,zmg_item_accuracy,zph_item_accuracy,average_sentence_accuracy
1565,211.0,"More romantic, more emotional and ultimately more satisfying than the teary-eyed original.",1,,-2.7450000000000045,25.46,13.0,16.818181818181817,26.0,12.0,15.0,2041.2727272727273,3207.0,1333.0,1809.0,0.20454545454545456,0.3333333333333333,0.08333333333333333,0.16666666666666666,756.8261418295508,1120.0,230.13333333333335,798.5,120.54970431529254,150.75,96.73333333333333,120.65384615384616,12.0,90.0,28.0,,,,,,,,,,,,
1632,37.0,"Featuring a dangerously seductive performance from the great Daniel Auteuil, ``Sade'' covers the same period as Kaufmann's ``Quills'' with more unsettlingly realistic results.",1,,14.29000000000002,22.75,19.0,33.27272727272727,53.0,20.0,33.0,4037.818181818182,7301.0,1988.0,3745.0,0.16996047430830039,0.2608695652173913,0.043478260869565216,0.17391304347826086,786.6785313277117,1204.520588235294,245.35789473684213,871.6372549019608,119.65839383091678,141.41176470588235,99.4,116.21212121212122,23.0,175.0,46.0,,,,,,,,,,,,
1648,344.0,A thinly veiled look at different aspects of Chinese life clashing with each other.,0,,53.639285714285734,65.73,8.0,13.818181818181818,24.0,10.0,13.0,1627.0,2916.0,1015.0,1485.0,0.3246753246753246,0.5,0.14285714285714285,0.2857142857142857,872.5345904936814,1786.05,369.25,839.6111111111111,118.9965009737737,166.63636363636363,95.42857142857143,104.76923076923077,14.0,83.0,23.0,,,,,,,,,,,,
1656,226.0,"Not the kind of film that will appeal to a mainstream American audience, but there is a certain charm about the film that makes it a suitable entry into the fest circuit.",1,,50.098750000000024,64.38,9.0,28.818181818181817,47.0,20.0,26.0,3344.7272727272725,5878.0,1965.0,3109.0,0.36363636363636365,0.59375,0.21875,0.34375,738.7101398438944,1097.7380952380952,209.23529411764707,731.5566666666667,114.6343080832754,143.3658536585366,96.08,113.07692307692308,32.0,170.0,47.0,,,,,,,,,,,,
1685,351.0,"Shamelessly resorting to pee-related sight gags that might even cause Tom Green a grimace; still, Myer's energy and the silliness of it all eventually prevail.",0,,29.180000000000007,46.1,13.0,26.636363636363637,35.0,18.0,26.0,3136.2727272727275,4034.0,2019.0,3267.0,0.3163636363636364,0.48,0.2,0.32,831.3740858621084,1741.267857142857,336.5520833333333,784.5767857142857,117.42570894551851,151.03846153846155,99.8,112.6,25.0,159.0,45.0,,,,,,,,,,,,
1688,24.0,"This version moves beyond the original's nostalgia for the communal film experiences of yesteryear to a deeper realization of cinema's inability to stand in for true, lived experience.",0,,9.215000000000032,17.68,13.0,47.0,82.0,22.0,39.0,5545.545454545455,9937.0,2561.0,4483.0,0.2727272727272727,0.5357142857142857,0.07142857142857142,0.25,818.8889125565094,1209.6666666666667,282.1811594202898,905.2058823529412,117.27417480296859,135.79710144927537,96.0625,112.921875,28.0,184.0,56.0,,,,,,,,,,,,
1691,158.0,Allen's funniest and most likeable movie in years.,1,20.0,71.81500000000001,71.82,8.0,8.818181818181818,13.0,4.0,9.0,1133.0,2019.0,409.0,976.0,0.29545454545454547,0.625,0.125,0.25,835.7174603174603,1279.5,250.66666666666666,884.8,126.75956619138438,157.85714285714286,88.63636363636364,127.85714285714286,8.0,50.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9090909090909091
1743,21.0,"But if you've paid a matinee price and bought a big tub of popcorn, there's guilty fun to be had here.",0,,68.69142857142859,92.46,7.0,23.727272727272727,38.0,14.0,24.0,2594.5454545454545,3983.0,1491.0,2710.0,0.29004329004329005,0.47619047619047616,0.14285714285714285,0.2857142857142857,843.9866649449035,1201.9305555555554,286.7916666666667,934.0,110.65011377670716,131.1764705882353,78.47368421052632,110.76923076923077,21.0,102.0,29.0,,,,,,,,,,,,
1770,252.0,The quirky drama touches the heart and the funnybone thanks to the energetic and always surprising performance by Rachel Griffiths.,1,,30.025000000000034,42.72,15.0,19.727272727272727,28.0,13.0,18.0,2314.6363636363635,3452.0,1507.0,2175.0,0.3318181818181818,0.65,0.2,0.3,699.5331739472648,1017.8484848484849,202.17857142857142,676.75,117.43726571033947,133.7058823529412,95.375,118.39285714285714,20.0,131.0,37.0,,,,,,,,,,,,
1777,237.0,"Measured against practically any like-themed film other than its Oscar-sweeping franchise predecessor The Silence of the Lambs, Red Dragon rates as an exceptional thriller.",1,,6.225000000000023,38.66,14.0,33.90909090909091,56.0,19.0,31.0,4046.5454545454545,6738.0,2279.0,3796.0,0.2613636363636363,0.4166666666666667,0.125,0.20833333333333334,741.3433021717459,1105.3333333333335,199.24122807017545,739.3125,119.2570899909843,137.21428571428572,95.89285714285714,119.94736842105263,24.0,172.0,50.0,,,,,,,,,,,,
1784,303.0,A solid piece of journalistic work that draws a picture of a man for whom political expedience became a deadly foreign policy.,0,,26.84136363636364,40.69,11.0,19.636363636363637,37.0,10.0,20.0,2271.4545454545455,4361.0,1290.0,2270.0,0.42975206611570244,0.6363636363636364,0.2727272727272727,0.4090909090909091,839.7809328297965,1675.1666666666667,345.02272727272725,898.7333333333333,116.19877781984269,133.3,93.85714285714286,117.27272727272727,22.0,126.0,41.0,,,,,,,,,,,,
1827,98.0,"... creates a visceral sense of its characters' lives and conflicted emotions that carries it far above... what could have been a melodramatic, Lifetime Channel-style anthology.",0,,7.991153846153878,50.33,9.0,35.09090909090909,78.0,19.0,30.0,4165.909090909091,10086.0,2263.0,3361.0,0.27972027972027974,0.4230769230769231,0.11538461538461539,0.2692307692307692,701.7267968350453,948.9322916666666,280.0833333333333,791.2777777777777,117.05201166438297,132.82,104.77272727272727,118.06666666666666,26.0,177.0,53.0,,,,,,,,,,,,
1893,31.0,"Same song, second verse, coulda been better, but it coulda been worse.",0,6.0,67.75500000000001,84.68,5.0,17.636363636363637,28.0,12.0,17.0,2111.6363636363635,3321.0,1326.0,1864.0,0.196969696969697,0.4166666666666667,0.0,0.25,844.8148743932835,1152.952380952381,279.33333333333337,954.4444444444445,119.76243176725625,150.95454545454547,99.29411764705883,116.71428571428571,12.0,70.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8181818181818182
1936,272.0,The Pianist is Polanski's best film.,1,35.0,73.84500000000001,90.77,2.0,8.545454545454545,13.0,4.0,8.0,1195.8181818181818,1938.0,624.0,1077.0,0.37878787878787873,0.6666666666666666,0.16666666666666666,0.3333333333333333,905.8994552669554,1805.5,466.4444444444444,914.7916666666666,140.9797051433415,176.7,101.875,136.66666666666666,6.0,36.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8181818181818182
1940,83.0,"High Crimes knows the mistakes that bad movies make and is determined not to make them, and maybe that is nobility of a sort.",0,,59.10000000000004,72.5,9.0,28.181818181818183,41.0,16.0,26.0,3244.818181818182,4958.0,2016.0,2916.0,0.3106060606060606,0.4166666666666667,0.20833333333333334,0.2916666666666667,788.3984046150358,1101.7142857142858,253.0,835.9375,115.3860119519827,131.8,103.57142857142857,112.15384615384616,24.0,125.0,35.0,,,,,,,,,,,,
1954,116.0,"I thought the relationships were wonderful, the comedy was funny, and the love `real'.",1,,53.639285714285734,57.27,9.0,14.090909090909092,19.0,9.0,14.0,1547.6363636363637,2391.0,1051.0,1551.0,0.2987012987012987,0.5,0.14285714285714285,0.2857142857142857,762.921979535616,1148.6166666666668,245.27272727272728,801.15,110.27559093305294,125.84210526315789,97.33333333333333,110.78571428571429,14.0,86.0,23.0,,,,,,,,,,,,
1984,261.0,"This method almost never fails him, and it works superbly here.",1,,64.9245454545455,85.69,4.0,13.363636363636363,21.0,7.0,13.0,1441.2727272727273,1996.0,859.0,1534.0,0.22314049586776855,0.36363636363636365,0.09090909090909091,0.2727272727272727,856.1262686387687,1691.111111111111,370.125,842.962962962963,112.04782974007573,144.57142857142858,92.44444444444444,112.47058823529412,11.0,63.0,17.0,,,,,,,,,,,,
2023,273.0,Maybe Thomas Wolfe was right: You can't go home again.,0,,78.24500000000002,112.09,4.0,11.636363636363637,18.0,10.0,11.0,1276.7272727272727,2050.0,886.0,1165.0,0.2545454545454546,0.5,0.1,0.3,919.292376142376,1844.6388888888887,410.4,946.5555555555555,109.69416744871288,149.1,88.6,105.9,10.0,54.0,14.0,,,,,,,,,,,,
2044,259.0,"The real charm of this trifle is the deadpan comic face of its star, Jean Reno, who resembles Sly Stallone in a hot sake half-sleep.",0,,66.40400000000001,71.48,10.0,29.454545454545453,52.0,12.0,31.0,3557.5454545454545,6721.0,1147.0,3310.0,0.3127272727272728,0.6,0.16,0.28,830.8566636632905,1713.7272727272727,374.75,821.5444862155388,119.93246416402289,133.79166666666666,95.58333333333333,123.875,25.0,132.0,34.0,,,,,,,,,,,,
2081,281.0,"Alain Choquart's camera barely stops moving, portraying both the turmoil of the time and giving Conduct a perpetual sense of urgency, which, for a film that takes nearly three hours to unspool, is both funny and irritating.",0,,34.377297297297304,42.38,12.0,35.18181818181818,50.0,18.0,36.0,3965.6363636363635,5443.0,1480.0,3870.0,0.3218673218673219,0.5945945945945946,0.1891891891891892,0.2972972972972973,858.0363507031689,1839.7272727272727,358.4,822.8214285714286,111.58938310166532,133.86111111111111,82.22222222222223,116.33333333333333,37.0,223.0,59.0,,,,,,,,,,,,
2082,35.0,Mostly Martha could have used a little trimming -- 10 or 15 minutes could be cut and no one would notice -- but it's a pleasurable trifle.,0,,54.09666666666669,71.48,10.0,28.0,49.0,19.0,27.0,3115.181818181818,6340.0,2120.0,2690.0,0.34680134680134683,0.48148148148148145,0.14814814814814814,0.37037037037037035,880.8746381157692,1275.3166666666666,271.43859649122805,965.0652173913044,110.46266002032185,135.3125,92.0,107.73913043478261,27.0,138.0,40.0,,,,,,,,,,,,
2100,354.0,"Bogdanovich taps deep into the Hearst mystique, entertainingly reenacting a historic scandal.",1,,4.305000000000007,33.92,12.0,16.545454545454547,21.0,10.0,16.0,2051.2727272727275,2764.0,1057.0,2144.0,0.2045454545454545,0.3333333333333333,0.08333333333333333,0.16666666666666666,826.7058157330885,1671.0,336.9,817.1833333333334,123.29101870351873,159.4375,95.25,117.95238095238095,12.0,93.0,27.0,,,,,,,,,,,,
2109,244.0,"It would be disingenuous to call Reno a great film, but you can say that about most of the flicks moving in and out of the multiplex.",0,,69.76333333333335,77.91,7.0,24.636363636363637,39.0,14.0,25.0,2798.3636363636365,4447.0,1594.0,2779.0,0.3973063973063973,0.5185185185185185,0.3333333333333333,0.4074074074074074,739.5561887050857,1089.6666666666667,242.42708333333331,734.0,113.96979853479856,143.25925925925927,90.6,113.85714285714286,27.0,133.0,35.0,,,,,,,,,,,,
2130,318.0,"Methodical, measured, and gently tedious in its comedy, Secret Ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain.",1,,25.703448275862087,34.6,12.0,29.545454545454547,40.0,22.0,27.0,3429.7272727272725,4572.0,2267.0,3211.0,0.3730407523510971,0.5517241379310345,0.2413793103448276,0.3793103448275862,842.6901119694161,1578.887037037037,352.27941176470586,839.6813725490197,116.28326398643766,140.19230769230768,98.56521739130434,117.23076923076923,29.0,174.0,52.0,,,,,,,,,,,,
2146,114.0,"Just about the best straight-up, old-school horror film of the last 15 years.",1,,83.0092307692308,92.12,9.0,13.363636363636363,17.0,11.0,13.0,1572.090909090909,2147.0,945.0,1418.0,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.3076923076923077,759.2007365319864,995.5,248.0,820.55,116.25414843623399,141.53333333333333,85.9090909090909,116.9090909090909,13.0,77.0,17.0,,,,,,,,,,,,
2223,263.0,Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a**holes.,0,,4.992105263157924,36.28,18.0,27.09090909090909,55.0,18.0,24.0,3305.0,7332.0,2052.0,2529.0,0.24401913875598086,0.3684210526315789,0.10526315789473684,0.2631578947368421,826.1896301411006,1640.2722222222221,360.4047619047619,802.8479166666667,120.38855170952351,138.16666666666666,97.26923076923077,124.17241379310344,19.0,134.0,41.0,,,,,,,,,,,,
2254,107.0,"At its worst the screenplay is callow, but at its best it is a young artist's thoughtful consideration of fatherhood.",0,,59.63500000000003,59.64,12.0,21.272727272727273,33.0,13.0,21.0,2427.4545454545455,3740.0,1294.0,2200.0,0.33636363636363636,0.55,0.2,0.3,813.520091839978,1085.1,294.8055555555556,823.6071428571429,114.29971478230527,146.66666666666666,95.9090909090909,109.0625,20.0,117.0,30.0,,,,,,,,,,,,
2260,297.0,Norton holds the film together.,0,,66.40000000000003,66.4,8.0,6.090909090909091,10.0,3.0,6.0,787.0909090909091,1249.0,464.0,736.0,0.14545454545454548,0.4,0.0,0.2,854.6234848484848,1701.3333333333333,373.25,803.0,132.24527417027417,164.66666666666666,96.625,132.42857142857142,5.0,31.0,8.0,,,,,,,,,,,,
2263,294.0,A creaky staircase gothic.,0,,33.57500000000002,75.88,4.0,8.909090909090908,15.0,4.0,9.0,1194.0,1889.0,671.0,1139.0,0.22727272727272727,0.25,0.0,0.25,929.1978354978353,1768.3333333333333,422.0555555555556,951.4444444444445,138.0046143250689,167.75,97.63636363636364,131.66666666666666,4.0,26.0,8.0,,,,,,,,,,,,
2268,176.0,Isabelle Huppert excels as the enigmatic Mika and Anna Mouglalis is a stunning new young talent in one of Chabrol's most intense psychological mysteries.,1,,20.325000000000017,38.66,14.0,28.636363636363637,43.0,16.0,29.0,3421.0,6311.0,1583.0,3385.0,0.25,0.5,0.125,0.20833333333333334,725.7433651568016,1070.1666666666667,320.8935185185185,741.3921568627452,116.5544557845713,146.7674418604651,97.26086956521739,116.5,24.0,153.0,46.0,,,,,,,,,,,,
2270,390.0,Wedding feels a bit anachronistic.,-1,,32.56000000000003,66.4,10.0,7.7272727272727275,12.0,6.0,7.0,964.1818181818181,1734.0,704.0,872.0,0.29090909090909095,0.6,0.2,0.2,955.124494949495,1758.0,406.3125,954.25,124.54383116883115,162.0,100.125,122.75,5.0,34.0,10.0,,,,,,,,,,,,
2295,284.0,"The film just might turn on many people to opera, in general, an art form at once visceral and spiritual, wonderfully vulgar and sublimely lofty -- and as emotionally grand as life.",1,,28.948750000000018,48.47,11.0,28.272727272727273,49.0,18.0,26.0,3224.4545454545455,5837.0,1769.0,2988.0,0.375,0.5625,0.1875,0.34375,859.6467479997877,1792.9333333333334,366.89285714285717,785.2647058823529,112.19476732265993,144.14285714285714,85.30434782608695,112.5,32.0,181.0,55.0,,,,,,,,,,,,
2345,243.0,"Pacino and Williams seem to keep upping the ante on each other, just as their characters do in the film.",1,,68.09500000000004,76.56,9.0,19.545454545454547,29.0,13.0,20.0,2265.909090909091,3327.0,1574.0,2107.0,0.33636363636363636,0.5,0.25,0.35,762.7888333888333,1238.9615384615386,294.5076923076923,754.6410256410256,116.04361942067693,145.64705882352942,100.28571428571429,108.34482758620689,20.0,104.0,28.0,,,,,,,,,,,,
2347,164.0,The cast is top-notch and I predict there will be plenty of female audience members drooling over Michael Idemoto as Michael.,1,,40.4914285714286,58.62,13.0,23.454545454545453,32.0,16.0,25.0,2701.818181818182,4303.0,1613.0,2800.0,0.2943722943722944,0.5238095238095238,0.09523809523809523,0.2857142857142857,787.1274833390293,1121.2619047619048,306.42857142857144,850.4583333333334,113.95802563128099,134.46875,96.19047619047619,113.07407407407408,21.0,125.0,36.0,,,,,,,,,,,,
2361,127.0,The simplicity of The Way Home has few equals this side of Aesop.,0,,76.50153846153849,83.66,5.0,18.272727272727273,38.0,9.0,13.0,2355.090909090909,5880.0,1186.0,1712.0,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.3076923076923077,736.5329027285846,1055.0,265.07142857142856,722.9444444444445,123.94965017453055,158.9189189189189,105.55555555555556,116.04761904761905,13.0,65.0,18.0,,,,,,,,,,,,
2366,10.0,Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a sports extravaganza.,1,,26.682500000000005,38.32,12.0,27.818181818181817,38.0,13.0,31.0,3540.909090909091,5081.0,1673.0,3746.0,0.17045454545454544,0.375,0.0,0.125,842.3864087869202,1187.9955555555555,292.8397435897436,914.1944444444445,127.47404098731917,146.84615384615384,108.83783783783784,124.22857142857143,16.0,97.0,31.0,,,,,,,,,,,,
2384,380.0,"But the talented cast alone will keep you watching, as will the fight scenes.",1,40.0,71.76785714285715,91.11,8.0,12.181818181818182,19.0,8.0,13.0,1524.7272727272727,2793.0,856.0,1510.0,0.3701298701298701,0.5714285714285714,0.14285714285714285,0.42857142857142855,852.9953479601207,1907.5476190476188,337.85714285714283,852.1666666666666,123.38138326320144,157.63636363636363,100.07692307692308,119.55555555555556,14.0,77.0,20.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.45454545454545453
2401,88.0,"One of the finest, most humane and important Holocaust movies ever made.",1,,39.55500000000001,76.22,6.0,14.0,23.0,10.0,14.0,1597.1818181818182,2594.0,922.0,1569.0,0.2803030303030303,0.4166666666666667,0.08333333333333333,0.3333333333333333,769.7391146311601,1096.8690476190475,268.9,814.4583333333334,113.41019623250499,128.28571428571428,83.81818181818181,112.9,12.0,72.0,22.0,,,,,,,,,,,,
2407,265.0,The most compelling performance of the year adds substantial depth to this shocking testament to anti-Semitism and neo-fascism.,1,,28.765000000000015,44.75,14.0,22.636363636363637,36.0,17.0,20.0,2691.090909090909,4350.0,1725.0,2515.0,0.2727272727272727,0.3888888888888889,0.1111111111111111,0.2777777777777778,857.9039487343466,1685.3589743589744,371.21212121212125,796.1071428571429,119.38979625357962,138.58823529411765,90.78947368421052,120.0,18.0,127.0,34.0,,,,,,,,,,,,
2436,120.0,"Ultimate X is a ride, basically the kind of greatest-hits reel that might come with a subscription to ESPN the Magazine.",0,,48.54857142857145,58.62,10.0,22.818181818181817,34.0,15.0,23.0,2694.090909090909,4130.0,1695.0,2473.0,0.31601731601731603,0.5238095238095238,0.047619047619047616,0.2857142857142857,777.6236274346568,1342.4,262.44117647058823,770.7833333333333,117.94955122688674,147.5,95.95833333333333,113.48,21.0,120.0,34.0,,,,,,,,,,,,
2456,268.0,"A work of extraordinary journalism, but it is also a work of deft and subtle poetry.",1,33.0,58.4075,55.24,10.0,12.818181818181818,21.0,9.0,12.0,1587.2727272727273,2469.0,914.0,1530.0,0.3977272727272727,0.5625,0.25,0.375,871.0245064279155,1841.3484848484848,365.11904761904765,865.6,122.92488193624558,153.0,91.4,117.57142857142857,16.0,84.0,25.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8181818181818182
2458,108.0,At 78 minutes it just zings along with vibrance and warmth.,1,,72.61545454545457,94.15,5.0,11.636363636363637,18.0,6.0,12.0,1418.6363636363637,2592.0,833.0,1307.0,0.29752066115702475,0.5454545454545454,0.09090909090909091,0.2727272727272727,798.7578403078404,1081.0,273.66666666666663,852.5925925925926,122.62200148336511,144.0,97.0,119.25,11.0,59.0,16.0,,,,,,,,,,,,
2486,95.0,"... a solid, well-formed satire.",1,,32.56000000000003,75.88,2.0,7.2727272727272725,19.0,4.0,7.0,1037.909090909091,3277.0,468.0,863.0,0.49090909090909085,0.8,0.2,0.4,817.2688492063492,1059.9166666666667,371.35,853.5,136.5989063568011,191.14285714285714,100.0,128.71428571428572,5.0,32.0,10.0,,,,,,,,,,,,
2520,179.0,Photographed with melancholy richness and eloquently performed yet also decidedly uncinematic.,0,,-42.74818181818179,9.55,15.0,19.363636363636363,30.0,14.0,17.0,2450.3636363636365,4097.0,1503.0,2138.0,0.1818181818181818,0.2727272727272727,0.09090909090909091,0.18181818181818182,737.5417424242424,990.1916666666666,271.1166666666667,768.462962962963,125.63207440801253,147.6,107.35714285714286,126.79310344827586,11.0,94.0,31.0,,,,,,,,,,,,
2561,39.0,"The Ring is worth a look, if you don't demand much more than a few cheap thrills from your Halloween entertainment.",0,,76.74857142857144,84.0,8.0,22.818181818181817,42.0,12.0,19.0,2677.2727272727275,4460.0,1402.0,2597.0,0.30735930735930733,0.42857142857142855,0.19047619047619047,0.3333333333333333,830.4154448737537,1159.1923076923076,302.84615384615387,899.7,117.68239765337289,136.68421052631578,102.94117647058823,116.83333333333333,21.0,115.0,27.0,,,,,,,,,,,,
2564,232.0,"Armed with a game supporting cast, from the pitch-perfect Forster to the always hilarious Meara and Levy, Like Mike shoots and scores, doing its namesake proud.",1,,50.29115384615386,62.01,13.0,31.454545454545453,50.0,14.0,28.0,3689.0,6500.0,1696.0,3241.0,0.2027972027972028,0.5,0.038461538461538464,0.19230769230769232,729.504860967581,1108.7307692307693,222.23015873015876,723.6035087719298,117.08054028442389,134.10714285714286,101.28125,113.08510638297872,26.0,160.0,40.0,,,,,,,,,,,,
2581,289.0,"Hard, endearing, caring, warm.",1,,54.72500000000002,50.5,12.0,8.454545454545455,15.0,5.0,8.0,1129.0,2400.0,546.0,1046.0,0.11363636363636363,0.25,0.0,0.0,871.1151515151515,1634.0,393.1666666666667,936.0944444444445,132.73395316804408,167.4,106.125,123.5,4.0,30.0,7.0,,,,,,,,,,,,
2594,357.0,"Devos and Cassel have tremendous chemistry -- their sexual and romantic tension, while never really vocalized, is palpable.",1,,19.36500000000001,28.84,17.0,19.818181818181817,52.0,11.0,18.0,2224.818181818182,6400.0,1108.0,1720.0,0.3181818181818182,0.5555555555555556,0.05555555555555555,0.2777777777777778,892.8378987434135,1670.611111111111,433.1666666666667,857.7261904761905,108.65819815484888,131.38888888888889,90.52631578947368,109.27272727272727,18.0,123.0,36.0,,,,,,,,,,,,
2643,197.0,"For VeggieTales fans, this is more appetizing than a side dish of asparagus.",1,,50.470769230769264,66.74,9.0,23.272727272727273,49.0,10.0,22.0,2666.818181818182,5996.0,1167.0,2497.0,0.21678321678321683,0.38461538461538464,0.0,0.23076923076923078,790.1645671163852,1255.3919191919192,255.16666666666666,769.3814814814815,113.13545868713896,132.35714285714286,91.125,116.5909090909091,13.0,76.0,22.0,,,,,,,,,,,,
2703,209.0,"Denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that rings with cultural, sexual and social discord.",0,,40.529615384615425,37.64,14.0,36.36363636363637,55.0,23.0,34.0,4553.818181818182,7651.0,2473.0,3405.0,0.22027972027972026,0.38461538461538464,0.07692307692307693,0.19230769230769232,774.1233535963446,1171.6470588235295,225.17708333333334,797.1150793650793,121.6934806180736,147.625,100.1470588235294,119.03846153846153,26.0,156.0,43.0,,,,,,,,,,,,
2742,199.0,A truly wonderful tale combined with stunning animation.,1,29.0,18.940000000000026,29.52,11.0,11.363636363636363,19.0,6.0,11.0,1347.8181818181818,2598.0,718.0,1168.0,0.3068181818181818,0.5,0.25,0.25,723.8886904761905,1199.5944444444444,242.5666666666667,684.1825396825398,118.9299160435524,153.83333333333334,89.75,123.16666666666667,8.0,56.0,17.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091
2817,204.0,A portrait of an artist.,0,,83.32000000000004,100.24,0.0,6.363636363636363,13.0,2.0,5.0,835.0909090909091,2448.0,281.0,519.0,0.34545454545454546,0.6,0.2,0.4,760.6070707070708,1207.111111111111,292.125,774.0333333333334,124.66336163836164,188.30769230769232,85.6,126.25,5.0,24.0,7.0,,,,,,,,,,,,
2871,203.0,"While Tattoo borrows heavily from both Seven and The Silence of the Lambs, it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in.",1,,22.544193548387113,40.01,18.0,33.63636363636363,48.0,23.0,31.0,3789.4545454545455,6358.0,2353.0,3394.0,0.31378299120234604,0.45161290322580644,0.22580645161290322,0.2903225806451613,768.0411778498324,1229.7631578947369,282.2583333333333,792.2689393939393,111.9477069849344,135.27659574468086,96.97142857142858,106.27272727272727,31.0,190.0,56.0,,,,,,,,,,,,
2925,285.0,"The delicious trimmings... arrive early and stay late, filling nearly every minute... with a lighthearted glow, some impudent snickers, and a glorious dose of humankind's liberating ability to triumph over a Scrooge or two.",1,,15.56617647058826,60.01,11.0,30.90909090909091,44.0,17.0,34.0,3525.0,5569.0,1687.0,3766.0,0.36363636363636365,0.6176470588235294,0.17647058823529413,0.29411764705882354,833.3809921814632,1737.6923076923076,373.7,795.2888888888889,111.05011382919582,128.35294117647058,93.72222222222223,114.1951219512195,34.0,223.0,63.0,,,,,,,,,,,,
2953,168.0,It's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother/daughter pair.,1,,6.9334782608695775,31.21,18.0,33.63636363636363,48.0,21.0,33.0,3888.4545454545455,5932.0,2196.0,4287.0,0.23715415019762845,0.391304347826087,0.08695652173913043,0.21739130434782608,795.0354324238998,1190.2962962962965,251.70686274509802,828.0194444444445,115.6504969622099,136.125,93.19565217391305,114.18604651162791,23.0,169.0,48.0,,,,,,,,,,,,
2969,393.0,"Every individual will see the movie through the prism of his or her own beliefs and prejudices, but the one thing most will take away is the sense that peace is possible.",1,,50.098750000000024,64.38,8.0,25.454545454545453,34.0,13.0,25.0,2841.181818181818,4044.0,1206.0,3004.0,0.41761363636363635,0.59375,0.28125,0.375,827.589831899379,1607.385294117647,339.9230769230769,871.4642857142857,111.51718661792366,144.52173913043478,92.76923076923077,110.92,32.0,170.0,47.0,,,,,,,,,,,,
2974,247.0,Narc is a no-bull throwback to 1970s action films.,1,,84.90000000000003,87.72,4.0,12.909090909090908,17.0,9.0,13.0,1582.909090909091,2085.0,1128.0,1542.0,0.31313131313131315,0.4444444444444444,0.1111111111111111,0.3333333333333333,789.5284258400329,1110.952380952381,224.25,793.1054421768707,124.32604855038011,171.33333333333334,102.52941176470588,125.26666666666667,9.0,50.0,12.0,,,,,,,,,,,,
2986,191.0,Audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling.,1,,31.97,38.32,12.0,19.181818181818183,38.0,11.0,17.0,2420.0,4968.0,1287.0,2175.0,0.2897727272727273,0.4375,0.1875,0.25,817.6840255703893,1227.75,280.0416666666667,780.7272727272727,124.29416815414001,154.89473684210526,101.6470588235294,118.41666666666667,16.0,115.0,30.0,,,,,,,,,,,,
3002,238.0,"The movie has no respect for laws, political correctness or common decency, but it displays something more important: respect for its flawed, crazy people.",0,,30.900000000000034,47.12,13.0,24.727272727272727,33.0,16.0,24.0,2755.0,3880.0,1406.0,2773.0,0.2840909090909091,0.4583333333333333,0.08333333333333333,0.2916666666666667,750.353350721268,1154.088888888889,194.8846153846154,794.0,110.56863257777133,135.04166666666666,87.875,107.56,24.0,155.0,43.0,,,,,,,,,,,,
3043,348.0,"The climactic events are so well realized that you may forget all about the original conflict, just like the movie does.",0,,48.54857142857145,67.08,9.0,19.818181818181817,23.0,14.0,21.0,2226.090909090909,3314.0,1395.0,2261.0,0.32900432900432897,0.5238095238095238,0.19047619047619047,0.3333333333333333,862.5480246142746,1802.7083333333333,354.61538461538464,902.7555555555556,111.07192712993691,144.08695652173913,93.0,105.94117647058823,21.0,120.0,34.0,,,,,,,,,,,,
