,sstb_id,zuco_id,content,control_id,sstb_label,pred_confidence,gold_confidence,uncertainty
199,5998,388.0,"... jones, despite a definitely distinctive screen presence, just isn't able to muster for a movie that, its title notwithstanding, should have been a lot nastier if it wanted to fully capitalize on its lead's specific gifts.",,0,0.5183628,0.16712134,1.4475982662650622
200,6029,33.0,"that's not vintage spielberg and that, finally, is minimally satisfying.",,0,0.4890577,0.16128032,1.4592937744543366
201,6075,327.0,"if you already like this sort of thing, this is that sort of thing all over again.",,0,0.56743807,0.019888217,1.1032219260038827
202,6086,266.0,"labute can't avoid a fatal mistake in the modern era: he's changed the male academic from a lower-class brit to an american, a choice that upsets the novel's exquisite balance and shreds the fabric of the film.",,0,0.7505042,0.7505042,0.9904892761637966
203,6091,320.0,adam sandler's eight crazy nights grows on you -- like a rash.,,-1,0.7470037,0.026255896,0.9376495844866836
204,6132,213.0,the cumulative effect of the movie is repulsive and depressing.,,-1,0.902396,0.016792446,0.5260036062017235
205,6138,355.0,"peralta's mythmaking could have used some informed, adult hindsight.",,0,0.6415126,0.06654172,1.1895704594011292
206,6147,150.0,mr. soderbergh's direction and visual style struck me as unusually and unimpressively fussy and pretentious.,,-1,0.8671049,0.021123212,0.6492858438283852
207,6173,86.0,... a bland murder-on-campus yawner.,,-1,0.48787683,0.060225476,1.2671200164149325
208,6208,258.0,"although the sequel has all the outward elements of the original, the first film's lovely flakiness is gone, replaced by the forced funniness found in the dullest kiddie flicks.",,-1,0.49814454,0.305343,1.4846852930277217
209,6226,279.0,"circuit queens won't learn a thing, they'll be too busy cursing the film's strategically placed white sheets.",,0,0.7857165,0.7857165,0.8585739394204491
210,6252,379.0,"viewed as a comedy, a romance, a fairy tale, or a drama, there's nothing remotely triumphant about this motion picture.",,0,0.4832674,0.31416598,1.4984007374513797
211,6285,99.0,reeks of rot and hack work from start to finish.,,0,0.8723915,0.8723915,0.6197749538058713
212,6291,387.0,"the art direction is often exquisite, and the anthropomorphic animal characters are beautifully realized through clever makeup design, leaving one to hope that the eventual dvd release will offer subtitles and the original italian-language soundtrack.",,1,0.8903607,0.093234,0.565587821054911
213,6302,165.0,kirshner and monroe seem to be in a contest to see who can out-bad-act the other.,,-1,0.59022844,0.05018918,1.1962024543837007
214,6304,104.0,a lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her.,,-1,0.9022311,0.016409736,0.5257011317145185
215,6331,234.0,"the misery of these people becomes just another voyeuristic spectacle, to be consumed and forgotten.",,-1,0.9273359,0.011899257,0.42252697663974825
216,6406,264.0,"the emperor's club is one of those films that possesses all the good intentions in the world, but...",,0,0.5839121,0.05877055,1.2240349227207816
217,6430,352.0,"we never truly come to care about the main characters and whether or not they'll wind up together, and michele's spiritual quest is neither amusing nor dramatic enough to sustain interest.",,-1,0.4707169,0.20032115,1.5040264619437531
218,6534,45.0,crush could be the worst film a man has made about women since valley of the dolls.,,-1,0.9544406,0.00805994,0.2978992972375555
219,6543,58.0,"i did go back and check out the last 10 minutes, but these were more repulsive than the first 30 or 40 minutes.",,-1,0.44615602,0.14534228,1.4515211905312428
220,6558,321.0,"the film feels formulaic, its plot and pacing typical hollywood war-movie stuff, while the performances elicit more of a sense of deja vu than awe.",,-1,0.4226943,0.4101653,1.483844985795606
221,6575,301.0,a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls.,,-1,0.93282795,0.008782232,0.39286143121844613
222,6600,74.0,"it is supremely unfunny and unentertaining to watch middle-age and older men drink to excess, piss on trees, b.s. one another and put on a show in drag.",11.0,-1,0.8740798,0.022012088,0.6303314208984815
223,6684,280.0,"a lot of talent is wasted in this crass, low-wattage endeavor.",36.0,-1,0.8341978,0.026382634,0.7528318683899835
224,6725,126.0,"i was feeling this movie until it veered off too far into the exxon zone, and left me behind at the station looking for a return ticket to realism.",,-1,0.60641253,0.08184219,1.2573562173601491
225,6747,314.0,"it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script, unimpressive acting and indifferent direction.",,0,0.5254954,0.26524276,1.467853007022477
226,6756,210.0,the movie slides downhill as soon as macho action conventions assert themselves.,,-1,0.6961811,0.13267848,1.1862063067676016
227,6773,87.0,in comparison to his earlier films it seems a disappointingly thin slice of lower-class london life; despite the title... amounts to surprisingly little.,,-1,0.8569724,0.02600674,0.6899533773993575
228,6792,137.0,anemic chronicle of money grubbing new yorkers and their serial loveless hook ups.,,0,0.46621495,0.42654142,1.383029615773082
229,6825,124.0,"some elements of it really blow the big one, but other parts are decent.",,0,0.47417212,0.07805789,1.316695391387344
230,6844,304.0,"the doofus-on-the-loose banter of welcome to collinwood has a cocky, after-hours loopiness to it.",,0,0.4878828,0.14821729,1.4440795012284091
231,6964,254.0,bad and baffling from the get-go.,,-1,0.95271647,0.008632521,0.3071641316265231
232,6972,292.0,both the crime story and the love story are unusual.,,0,0.4740213,0.10665859,1.3806780109965093
233,6983,81.0,"since lee is a sentimentalist, the film is more worshipful than your random e!",,0,0.65847695,0.07282088,1.1815913243143492
234,7124,274.0,"the director, with his fake backdrops and stately pacing, never settles on a consistent tone.",,-1,0.6042628,0.0436482,1.1665905675494679
235,7132,240.0,"after seeing the film, i can tell you that there's no other reason why anyone should bother remembering it.",,-1,0.6401137,0.12972027,1.2819810372759877
236,7216,256.0,the original wasn't a good movie but this remake makes it look like a masterpiece!,,-1,0.47843948,0.16571644,1.469052586012245
237,7218,270.0,gere gives a good performance in a film that doesn't merit it.,,0,0.5003475,0.12829116,1.410623544173416
238,7221,25.0,"there's no palpable chemistry between lopez and male lead ralph fiennes, plus the script by working girl scribe kevin wade is workmanlike in the extreme.",,-1,0.4829766,0.2751796,1.5146355557275273
239,7291,85.0,this thing works on no level whatsoever for me.,,-1,0.7186498,0.06923286,1.083769656295394
240,7308,118.0,feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series.,,-1,0.47358045,0.09091879,1.3474594759910323
241,7452,101.0,"the movie is what happens when you blow up small potatoes to 10 times their natural size, and it ain't pretty.",,-1,0.8803234,0.01589531,0.59606202890057
242,7464,90.0,"the twist that ends the movie is the one with the most emotional resonance, but twists are getting irritating, and this is the kind of material where the filmmakers should be very careful about raising eyebrows.",,0,0.5891148,0.5891148,1.2508802966332355
243,7495,136.0,"it's as if you're watching a movie that was made in 1978 but not released then because it was so weak, and it has been unearthed and released now, when it has become even weaker.",,-1,0.89408743,0.01430468,0.5479552997752015
244,7513,253.0,"at its worst, it implodes in a series of very bad special effects.",,-1,0.96008795,0.006924254,0.26845505049225105
245,7529,73.0,if only the story about a multi-million dollar con bothered to include the con.,,0,0.51081634,0.42377764,1.2772793755667002
246,7535,257.0,"to my taste, the film's comic characters come perilously close to being amoses and andys for a new generation.",,0,0.48771492,0.308389,1.4963663546743236
247,7542,215.0,"a very long movie, dull in stretches, with entirely too much focus on meal preparation and igloo construction.",,-1,0.5668477,0.046656318,1.2006031464539784
248,7616,223.0,"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry's boss, there isn't a redeeming moment here.",,-1,0.49283713,0.29815668,1.4956515947773377
249,7638,296.0,"if you're a wwf fan, or you related to the people who watched the robots getting butchered in a.i., you'll probably like rollerball.",,0,0.5957416,0.033864394,1.1412848683188632
250,7699,172.0,the only entertainment you'll derive from this choppy and sloppy affair will be from unintentional giggles -- several of them.,,-1,0.47675818,0.13905391,1.4355082298747084
251,7706,269.0,... think of it as american pie on valium.,,0,0.945617,0.021488305,0.35737582090929565
252,7709,44.0,"... a plotline that's as lumpy as two-day old porridge... the filmmakers' paws, sad to say, were all over this ``un-bear-able'' project!",8.0,-1,0.9103711,0.012153768,0.4865515600157241
253,7733,161.0,there are plot holes big enough for shamu the killer whale to swim through.,,-1,0.8909661,0.026038134,0.5834644717075201
254,7741,156.0,it's everything you don't go to the movies for.,,-1,0.9239289,0.036133423,0.4641153913147655
255,7757,111.0,"instead of hiding pinocchio from critics, miramax should have hidden it from everyone.",,-1,0.7907182,0.09857018,0.9488810834839302
256,7898,192.0,even horror fans will most likely not find what they're seeking with trouble every day; the movie lacks both thrills and humor.,,-1,0.69482046,0.06588207,1.1172001599180592
257,7908,222.0,it should be mentioned that the set design and interiors of the haunted vessel are more than effectively creepy and moodily lit.,,1,0.44419003,0.39882833,1.4682963782964011
258,7912,56.0,the film seems a dead weight.,,-1,0.8544046,0.01477464,0.6676698433010396
259,7937,337.0,to say analyze that is de niro's best film since meet the parents sums up the sad state of his recent career.,,0,0.64880216,0.18414591,1.2857307750127496
260,7988,20.0,"for the most part, the ingredients are there.",,0,0.94393766,0.02542443,0.3673232114438751
261,8001,181.0,"after that, it just gets stupid and maudlin.",,-1,0.9299027,0.008640988,0.40404765578285307
262,8032,228.0,the movie is virtually without context -- journalistic or historical.,,-1,0.7063083,0.046440583,1.058412276278205
263,8056,48.0,the movie will reach far beyond its core demographic.,,1,0.8523962,0.8523962,0.6925151449752844
264,8089,313.0,"that is essentially what's missing from blackboards -- the sense of something bigger, some ultimate point.",,0,0.69258887,0.18197158,1.1900315448880923
265,8123,300.0,largely a for-fans artifact.,,0,0.78653175,0.100990854,0.9610823066580667
266,8144,310.0,"i didn't laugh at the ongoing efforts of cube, and his skinny buddy mike epps, to make like laurel and hardy'n the hood.",,-1,0.40554404,0.19103484,1.512592401835277
267,8239,356.0,"``my god, i'm behaving like an idiot!''",,0,0.9233309,0.9233309,0.43763096599081
268,8254,275.0,"why he was given free reign over this project -- he wrote, directed, starred and produced -- is beyond me.",,-1,0.56279945,0.29703236,1.3842733083127963
269,8292,117.0,better at putting you to sleep than a sound machine.,,-1,0.7751179,0.7751179,0.8858318137209974
270,8301,43.0,bullock's complete lack of focus and ability quickly derails the film.1,,-1,0.8543356,0.01957451,0.6818148143952276
271,8367,49.0,how did it ever get made?,,-1,0.9502165,0.021638136,0.3346449599360837
272,8380,293.0,it's never a good sign when a film's star spends the entirety of the film in a coma.,37.0,-1,0.9156411,0.012811216,0.46919253414654916
273,8457,205.0,"as written by michael berg and michael j. wilson from a story by wilson, this relentless, all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all.",,-1,0.7615636,0.039855607,0.9476888137568237
274,8480,385.0,"too much of this well-acted but dangerously slow thriller feels like a preamble to a bigger, more complicated story, one that never materializes.",,-1,0.5624471,0.07892607,1.2866522580560724
275,8508,47.0,flaccid drama and exasperatingly slow journey.,,-1,0.72948647,0.05338912,1.0360562514925487
276,8510,89.0,"suffers from rambling, repetitive dialogue and the visual drabness endemic to digital video.",,-1,0.9427683,0.0085403565,0.35114721123432274
277,8585,62.0,"but here's the real damn: it isn't funny, either.",,-1,0.884504,0.018786298,0.5902641927703458
278,8610,23.0,"the acting is stiff, the story lacks all trace of wit, the sets look like they were borrowed from gilligan's island -- and the cgi scooby might well be the worst special-effects creation of the year.",,-1,0.8772316,0.021057894,0.6184386916043301
279,8649,149.0,aaliyah rarely dampens her diva persona enough to spark genuine chemistry with townsend.,,0,0.5090925,0.21824484,1.4863086372692156
280,8681,186.0,"it's badly acted, blandly directed, and could have been scripted by someone who just graduated from elementary school.",,-1,0.91272974,0.010454197,0.473437108965506
281,8720,398.0,the sort of movie that gives tastelessness a bad rap.,,-1,0.8748704,0.015465346,0.6114488867166383
282,8770,75.0,"only a few minutes elapse before the daddy of all slashers arrives, still with the boiler suit and white mask, which look remarkably clean for a guy who has been mass-murdering since 1978 but has never been seen doing laundry.",,0,0.46885362,0.21040484,1.5116906967968033
283,8801,315.0,"while obviously an extremely personal work, it remains inextricably stuck in an emotionally unavailable rut.",,0,0.89730966,0.89730966,0.5447213380083773
284,8863,271.0,"the movie is as far as you can get from racy, to the point where it almost stops the blood flow to your brain; it has a dull, costumey feel.",34.0,-1,0.8114854,0.020154128,0.7908250717400391
285,8919,72.0,`how many more voyages can this limping but dearly-loved franchise survive?',,0,0.5011082,0.1105412,1.3806659722109489
286,8921,400.0,"fans of the tv series will be disappointed, and everyone else will be slightly bored.",44.0,0,0.94371617,0.94371617,0.3467897728007372
287,8954,76.0,"showtime is one of the hapless victims of the arrogant ``if we put together a wry white man and a chatty black man and give them guns, the movie will be funny'' syndrome.",,-1,0.54051054,0.29391554,1.4285432764800663
288,8974,52.0,could the country bears really be as bad as its trailers?,,-1,0.8456868,0.020105444,0.7066722408463583
289,9027,169.0,an atonal estrogen opera that demonizes feminism while gifting the most sympathetic male of the piece with a nice vomit bath at his wedding.,,-1,0.49681616,0.49681616,1.339133451897462
290,9033,59.0,"a lousy movie that's not merely unwatchable, but also unlistenable.",,-1,0.7840442,0.04413025,0.9104783894421702
291,9049,66.0,"like a documentary version of fight club, shorn of social insight, intellectual pretension and cinematic interest.",,0,0.61109954,0.18833216,1.3527089024433179
292,9066,55.0,"the stupidest, most insulting movie of 2002's first quarter.",9.0,-1,0.94746494,0.0081457365,0.3297643932742362
293,9080,322.0,"... pitiful, slapdash disaster.",,-1,0.9587981,0.008077561,0.2771921776148775
294,9104,371.0,"a gratingly unfunny groaner littered with zero-dimensional, unlikable characters and hackneyed, threadbare comic setups.",,-1,0.92059344,0.013273543,0.4517912865365875
295,9119,227.0,"you come away wishing, though, that the movie spent a lot less time trying to make a credible case for reports from the afterlife and a lot more time on the romantic urgency that's at the center of the story.",,0,0.49927044,0.109531924,1.3794857412694028
296,9188,148.0,"cox offers plenty of glimpses at existing photos, but there are no movies of nijinsky, so instead the director treats us to an aimless hodgepodge.",,-1,0.6442446,0.1505845,1.2887930121026874
297,9282,323.0,"as it stands, there's some fine sex onscreen, and some tense arguing, but not a whole lot more.",,0,0.5242088,0.10140375,1.3539225840104567
298,9284,395.0,the picture doesn't know it's a comedy.,,0,0.86272126,0.088168815,0.7062179056784414
299,9285,130.0,"a stupid, derivative horror film that substitutes extreme gore for suspense.",16.0,-1,0.9140622,0.012220604,0.4734648411679576
300,9325,188.0,"despite its raucous intent, xxx is as conventional as a nike ad and as rebellious as spring break.",,0,0.5061578,0.32652736,1.4560367670122967
301,9330,369.0,"an amateurish, quasi-improvised acting exercise shot on ugly digital video.",39.0,-1,0.60152286,0.05739091,1.2070212810102021
302,9348,364.0,a generic family comedy unlikely to be appreciated by anyone outside the under-10 set.,,-1,0.5043524,0.30460998,1.4766528433191741
303,9355,374.0,"a profoundly stupid affair, populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility.",,-1,0.81967604,0.03087379,0.7998843438655631
304,9366,317.0,"the good is very, very good... the rest runs from mildly unimpressive to despairingly awful.",,0,0.6817856,0.18217847,1.2158000494321686
305,9396,152.0,... would be a total loss if not for two supporting performances taking place at the movie's edges.,,0,0.80144083,0.80144083,0.8487851168899652
306,9429,144.0,"for those for whom the name woody allen was once a guarantee of something fresh, sometimes funny, and usually genuinely worthwhile, hollywood ending is a depressing experience.",,-1,0.59269637,0.16632366,1.3724396120635536
307,9435,338.0,"like being trapped inside a huge video game, where exciting, inane images keep popping past your head and the same illogical things keep happening over and over again.",,0,0.7872948,0.7872948,0.8516154353752144
308,9439,70.0,everything was as superficial as the forced new jersey lowbrow accent uma had.,,-1,0.77872807,0.024381736,0.8732266892913095
309,9453,183.0,"plods along, minus the twisted humor and eye-popping visuals that have made miike... a cult hero.",,0,0.4417979,0.1587059,1.4709638292112832
310,9491,229.0,"after sitting through this sloppy, made-for-movie comedy special, it makes me wonder if lawrence hates criticism so much that he refuses to evaluate his own work.",,-1,0.92462033,0.011858622,0.4330138767500843
311,9500,154.0,"loud, chaotic and largely unfunny.",,-1,0.906999,0.011068063,0.49537418401366073
312,9506,7.0,"bread, my sweet has so many flaws it would be easy for critics to shred it.",,-1,0.61508423,0.07112972,1.2272053368981122
313,9509,16.0,"frida is certainly no disaster, but neither is it the kahlo movie frida fans have been looking for.",,0,0.4115161,0.2412316,1.5519198465907262
314,9516,276.0,"if you enjoy being rewarded by a script that assumes you aren't very bright, then blood work is for you.",,-1,0.5393315,0.5393315,1.2816903865960296
315,9518,15.0,the film's stagecrafts are intimate and therefore bolder than the otherwise calculated artifice that defines and overwhelms the film's production design.,,0,0.5315833,0.101380624,1.3501185857473477
316,9599,36.0,"for the rest of us, sitting through dahmer's two hours amounts to little more than punishment.",,-1,0.63254404,0.04504388,1.1459271100222777
317,9600,246.0,narc can only remind us of brilliant crime dramas without becoming one itself.,,0,0.52882415,0.078769356,1.3044330283808256
318,9620,302.0,"if you're over 25, have an iq over 90, and have a driver's license, you should be able to find better entertainment.",,-1,0.68149835,0.68149835,1.0243528321013344
319,9642,235.0,"a thoroughly awful movie -- dumb, narratively chaotic, visually sloppy... a weird amalgam of `the thing' and a geriatric `scream.'",,-1,0.9408746,0.009027757,0.3604155282719704
320,9644,200.0,"nothing sticks, really, except a lingering creepiness one feels from being dragged through a sad, sordid universe of guns, drugs, avarice and damaged dreams.",,-1,0.9539834,0.009629903,0.3032850414384811
321,9703,207.0,this is one of the biggest disappointments of the year.,30.0,-1,0.96339625,0.008296641,0.25476110389995077
322,9725,53.0,"at times, the movie looks genuinely pretty.",,1,0.87436056,0.10643723,0.6228625583368114
323,9730,132.0,it's 51 times better than this.,,0,0.78804004,0.024285417,0.8540675640112163
324,9731,219.0,"it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing, let alone funny.",,-1,0.52630794,0.20358486,1.464933085576128
325,9760,5.0,presents a good case while failing to provide a reason for us to care beyond the very basic dictums of human decency.,,0,0.4477767,0.16890047,1.4826734399779284
326,9768,365.0,"an amalgam of the fugitive, blade runner, and total recall, only without much energy or tension.",,0,0.7534545,0.16548492,1.031020685466611
327,9824,145.0,bella is the picture of health with boundless energy until a few days before she dies.,,0,0.47177225,0.11926116,1.4047387278175179
328,9830,340.0,the rock has a great presence but one battle after another is not the same as one battle followed by killer cgi effects.,,0,0.5942105,0.068852626,1.240825072976565
329,9852,147.0,what should have been a cutting hollywood satire is instead about as fresh as last week's issue of variety.,,-1,0.5958413,0.2709075,1.3429829395717243
330,9857,19.0,"the movie's plot is almost entirely witless and inane, carrying every gag two or three times beyond its limit to sustain a laugh.",,-1,0.508736,0.06644003,1.2806077558088482
331,9885,196.0,"a loud, ugly, irritating movie without any of its satirical salvos hitting a discernible target.",28.0,-1,0.93418044,0.011759328,0.39469450830266734
332,9902,368.0,"co-writer/director jonathan parker's attempts to fashion a brazil-like, hyper-real satire fall dreadfully short.",,-1,0.85872144,0.01899847,0.6680475172023344
333,9917,105.0,"rob schneider's infantile cross-dressing routines fill the hot chick, the latest gimmick from this unimaginative comedian.",,-1,0.43459368,0.13248423,1.4317254714689809
334,9920,27.0,the film is so bad it doesn't improve upon the experience of staring at a blank screen.,5.0,-1,0.9549278,0.007911826,0.29529102985240147
335,9982,96.0,deserves high marks for political courage but barely gets by on its artistic merits.,,0,0.4826692,0.1324616,1.4237190771320392
336,10011,382.0,"thanks largely to williams, all the interesting developments are processed in 60 minutes -- the rest is just an overexposed waste of film.",,-1,0.49656716,0.49656716,1.3051543236185443
337,10023,64.0,it's a fanboy `what if?',,0,0.8304471,0.025914177,0.7612779363738561
338,10032,236.0,"one of those staggeringly well-produced, joylessly extravagant pictures that keep whooshing you from one visual marvel to the next, hastily, emptily.",,0,0.68982685,0.058376633,1.1097825481863464
339,10035,305.0,it's the funniest american comedy since graffiti bridge.,,1,0.87896156,0.10200826,0.6083053448285053
340,10041,163.0,"stitch is a bad mannered, ugly and destructive little ****.",,-1,0.9618252,0.0075445795,0.2612379920292755
341,10061,231.0,"for all the complications, it's all surprisingly predictable.",,0,0.38755006,0.2516659,1.5615512190043452
342,10064,278.0,but his showboating wise-cracker stock persona sure is getting old.,,0,0.58614874,0.2574897,1.3743224781251995
343,10065,14.0,"if deuces wild had been tweaked up a notch it would have become a camp adventure, one of those movies that's so bad it starts to become good.",,0,0.5992479,0.2939567,1.3065695688524943
344,10098,349.0,distinctly sub-par... more likely to drown a viewer in boredom than to send any shivers down his spine.,,-1,0.6366475,0.051025115,1.1581230017342374
345,10176,402.0,"bray is completely at sea; with nothing but a savage garden music video on his resume, he has no clue about making a movie.",,-1,0.6022177,0.055338405,1.2011170306147563
346,10223,350.0,godard's ode to tackling life's wonderment is a rambling and incoherent manifesto about the vagueness of topical excess... in praise of love remains a ponderous and pretentious endeavor that's unfocused and tediously exasperating.,,-1,0.6015384,0.07777697,1.2538316049133666
347,10256,376.0,it isn't that stealing harvard is a horrible movie -- if only it were that grand a failure!,,-1,0.9270948,0.014233691,0.4286030806990686
348,10267,167.0,"like life on the island, the movie grows boring despite the scenery.",22.0,-1,0.9166524,0.011310845,0.461614806566883
349,10283,122.0,"apparently, romantic comedy with a fresh point of view just doesn't figure in the present hollywood program.",,-1,0.5378624,0.123898625,1.3834654198103682
350,10357,143.0,"if legendary shlockmeister ed wood had ever made a movie about a vampire, it probably would look a lot like this alarming production, adapted from anne rice's novel the vampire chronicles.",19.0,0,0.48744622,0.27348477,1.5104307518965823
351,10394,170.0,"even by the intentionally low standards of frat-boy humor, sorority boys is a bowser.",,-1,0.42578316,0.2223291,1.5369958800794552
352,10507,51.0,"it briefly flirts with player masochism, but the point of real interest -- audience sadism -- is evaded completely.",,0,0.67547476,0.67547476,1.1002498938143226
353,10544,343.0,"the problem is that for the most part, the film is deadly dull.",,-1,0.9325434,0.010212785,0.39773305478244875
354,10558,290.0,"i have no problem with ``difficult'' movies, or movies that ask the audience to meet them halfway and connect the dots instead of having things all spelled out.",,0,0.3861931,0.34103888,1.5706169404792765
355,10598,217.0,i'm not sure which will take longer to heal: the welt on johnny knoxville's stomach from a riot-control projectile or my own tortured psyche.,,-1,0.79190075,0.029214185,0.8596234635473393
356,10599,218.0,"while serving sara does have a long way to go before it reaches the level of crudity in the latest austin powers extravaganza, there's nothing here to match that movie's intermittent moments of inspiration.",,0,0.518783,0.19587654,1.4681309309862711
357,10613,378.0,those unfamiliar with mormon traditions may find the singles ward occasionally bewildering.,,0,0.7401444,0.7401444,1.0001931392647543
358,10629,394.0,"feels slight, as if it were an extended short, albeit one made by the smartest kids in class.",,0,0.49350747,0.36027333,1.4390188257354455
359,10637,94.0,"even as i valiantly struggled to remain interested, or at least conscious, i could feel my eyelids... getting... very... heavy...",13.0,-1,0.689221,0.034806915,1.051298643881892
360,10693,335.0,... about as exciting to watch as two last-place basketball teams playing one another on the final day of the season.,,-1,0.7695296,0.7695296,0.9031566580383132
361,10739,341.0,visually sumptuous but intellectually stultifying.,,0,0.42461354,0.21543851,1.532462933350664
362,10758,102.0,"even a hardened voyeur would require the patience of job to get through this interminable, shapeless documentary about the swinging subculture.",,-1,0.54651606,0.1656147,1.4231603914907114
363,10774,193.0,after that it becomes long and tedious like a classroom play in a college history course.,27.0,-1,0.60990256,0.1507671,1.3403289033036094
364,10799,71.0,"despite the holes in the story and the somewhat predictable plot, moments of the movie caused me to jump in my chair...",,0,0.49534932,0.38949895,1.39095457632484
365,10816,239.0,"in a strange way, egoyan has done too much.",,0,0.7976612,0.7976612,0.8413589060257091
366,10833,11.0,the film rehashes several old themes and is capped with pointless extremes -- it's insanely violent and very graphic.,,-1,0.9088534,0.013594383,0.4956758415832741
367,10839,28.0,weiss and speck never make a convincing case for the relevance of these two 20th-century footnotes.,,0,0.51549083,0.3467821,1.4165629650209632
368,10893,397.0,"starts out mediocre, spirals downward, and thuds to the bottom of the pool with an utterly incompetent conclusion.",43.0,-1,0.88324994,0.016306907,0.5880564084855572
369,10918,214.0,"feels like nothing quite so much as a middle-aged moviemaker's attempt to surround himself with beautiful, half-naked women.",,0,0.54081655,0.18844694,1.4436756859641833
370,10920,392.0,"this picture is murder by numbers, and as easy to be bored by as your abc's, despite a few whopping shootouts.",,-1,0.47727698,0.14711423,1.4466939814868254
371,10966,175.0,attal pushes too hard to make this a comedy or serious drama.,,-1,0.7852668,0.03171422,0.8801389300034621
372,10997,8.0,"slow, silly and unintentionally hilarious.",1.0,0,0.45818585,0.3008459,1.5319801780496922
373,11002,283.0,this stuck pig of a movie flails limply between bizarre comedy and pallid horror.,,-1,0.7981833,0.026032412,0.837486716641533
374,11010,125.0,"no french people were harmed during the making of this movie, but they were insulted and the audience was put through torture for an hour and a half.",,-1,0.87260246,0.017772343,0.6245223199046256
375,11063,362.0,adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio.,,0,0.7388884,0.19583638,1.0402491885205838
376,11141,42.0,"this hastily mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again, even though harris has no immediate inclination to provide a fourth book.",,-1,0.69767374,0.09429916,1.1548091540260874
377,11191,82.0,"the movie is almost completely lacking in suspense, surprise and consistent emotional conviction.",,-1,0.46586752,0.18256092,1.491520743486264
378,11192,140.0,festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you.,,-1,0.5201982,0.06530516,1.2742077654222905
379,11255,404.0,men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic.,,-1,0.5424591,0.5424591,1.32118345064426
380,11257,78.0,"a zombie movie in every sense of the word -- mindless, lifeless, meandering, loud, painful, obnoxious.",,-1,0.9109373,0.012909552,0.4865087363356592
381,11314,187.0,"the sort of picture in which, whenever one of the characters has some serious soul searching to do, they go to a picture-perfect beach during sunset.",,-1,0.6383147,0.6383147,1.0747029029245574
382,11315,330.0,"aptly named, this shimmering, beautifully costumed and filmed production doesn't work for me.",,0,0.46031922,0.30216092,1.5295342407891215
383,11318,366.0,"everything its title implies, a standard-issue crime drama spat out from the tinseltown assembly line.",,0,0.71112126,0.23009905,1.0778101994690212
384,11327,112.0,what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film so poorly plotted and scripted.,,-1,0.5076697,0.07563104,1.3044951141177872
385,11353,316.0,"a dim-witted and lazy spin-off of the animal planet documentary series, crocodile hunter is entertainment opportunism at its most glaring.",,-1,0.5943041,0.087474905,1.2793021495148231
386,11358,403.0,"it's not a particularly good film, but neither is it a monsterous one.",46.0,0,0.8907995,0.8907995,0.5759894607660818
387,11376,157.0,"harris is supposed to be the star of the story, but comes across as pretty dull and wooden.",,0,0.681097,0.681097,1.1016222293768823
388,11399,245.0,"some movies can get by without being funny simply by structuring the scenes as if they were jokes: a setup, delivery and payoff.",,0,0.5597338,0.23975234,1.4274200577872813
389,11411,328.0,an awful movie that will only satisfy the most emotionally malleable of filmgoers.,,-1,0.81484497,0.027439484,0.8033018111208579
390,11439,195.0,"blade ii has a brilliant director and charismatic star, but it suffers from rampant vampire devaluation.",,0,0.61182404,0.2316918,1.341210658354583
391,11504,326.0,"the venezuelans say things like ``si, pretty much'' and ``por favor, go home'' when talking to americans.",,0,0.8918452,0.038323738,0.595761833183489
392,11563,174.0,"a bittersweet contemporary comedy about benevolent deception, which, while it may not rival the filmmaker's period pieces, is still very much worth seeing.",,1,0.5378423,0.3649012,1.3389344679704138
393,11604,370.0,"``the kid stays in the picture'' is a great story, terrifically told by the man who wrote it but this cliff notes edition is a cheat.",,0,0.5363727,0.0798482,1.303457370802481
394,11627,345.0,an exhilarating experience.,,1,0.9249366,0.062590525,0.4332463113027254
395,11661,46.0,"reassuring, retro uplifter.",,1,0.9216558,0.066422746,0.4445186131838892
396,11783,141.0,under-rehearsed and lifeless,18.0,-1,0.86831415,0.013375184,0.6244558486100672
